0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:34.548,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:34.636,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:34.734,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:34.857,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:34.965,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:35.060,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:35.156,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:35.255,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:35.357,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1094,1317,1498,2649,2949,5354,63240.03,2024-09-23 16:50:35.449,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1095,1318,1499,2650,2950,5355,63240.02,2024-09-23 16:50:35.569,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1095,1318,1499,2650,2950,5355,63240.02,2024-09-23 16:50:35.654,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1095,1318,1499,2650,2950,5355,63240.02,2024-09-23 16:50:35.753,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1095,1318,1499,2650,2950,5355,63240.02,2024-09-23 16:50:35.870,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1095,1318,1499,2650,2950,5355,63240.02,2024-09-23 16:50:35.961,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1095,1318,1499,2650,2950,5355,63240.02,2024-09-23 16:50:36.060,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,150,1095,1318,1499,2650,2950,5355,63240.02,2024-09-23 16:50:36.149,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,149,1094,1317,1498,2649,2949,5354,63240.02,2024-09-23 16:50:36.255,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,149,1094,1317,1498,2649,2949,5354,63240.02,2024-09-23 16:50:36.350,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,149,1094,1317,1498,2649,2949,5354,63240.02,2024-09-23 16:50:36.450,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,149,1094,1317,1503,2654,2954,5359,63240.02,2024-09-23 16:50:36.618,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,194,1139,1362,1548,2699,2999,5404,63240.02,2024-09-23 16:50:36.716,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,194,1139,1362,1548,2699,2999,5404,63240.02,2024-09-23 16:50:36.822,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:36.909,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.000,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.147,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.243,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.334,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.444,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.547,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.633,63240.03
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.733,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.824,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:37.933,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,193,1138,1361,1547,2698,2998,5403,63240.02,2024-09-23 16:50:38.041,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,192,1137,1360,1546,2697,2997,5402,63240.02,2024-09-23 16:50:38.133,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,192,1137,1360,1546,2697,2997,5402,63240.02,2024-09-23 16:50:38.223,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,192,1137,1360,1546,2697,2997,5402,63240.02,2024-09-23 16:50:38.320,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,192,1137,1360,1546,2697,2997,5402,63240.02,2024-09-23 16:50:38.406,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,192,1137,1360,1546,2697,2997,5402,63240.02,2024-09-23 16:50:38.492,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,192,1137,1360,1546,2697,2997,5402,63240.02,2024-09-23 16:50:38.599,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,192,1137,1360,1546,2697,2997,5402,63240.02,2024-09-23 16:50:38.725,63240.02
0,0,0,0,0,0,0,0,0,0,0,0,0,192,1137,1360,1546,2697,2997,5402,63240.02,2024-09-23 16:50:38.864,63240.02
