0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1226,1226,1226,2226,3754,2024-12-17 16:12:24.552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1226,1226,1226,2226,3754,2024-12-17 16:12:24.615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1226,1226,1226,2226,3754,2024-12-17 16:12:24.663
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1226,1226,1226,2226,3754,2024-12-17 16:12:24.715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1226,1226,1226,2226,3754,2024-12-17 16:12:24.778
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1226,1226,1226,2226,3754,2024-12-17 16:12:24.851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1226,1226,1226,2226,3754,2024-12-17 16:12:24.886
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1226,1226,1226,2226,3754,2024-12-17 16:12:24.983
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.499
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.782
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1426,1426,1426,2426,3954,2024-12-17 16:12:25.868
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1976,1976,1976,2976,4504,2024-12-17 16:12:25.949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1976,1976,1976,2976,4504,2024-12-17 16:12:25.983
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1976,1976,1976,2976,4504,2024-12-17 16:12:26.024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1976,1976,1976,2976,4504,2024-12-17 16:12:26.080
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1976,1976,1976,2976,4504,2024-12-17 16:12:26.125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1976,1976,1976,2976,4504,2024-12-17 16:12:26.168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1976,1976,1976,2976,4504,2024-12-17 16:12:26.212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1976,1976,1976,2976,4504,2024-12-17 16:12:26.256
