buyCost,lowerBuy,lowestIndex,findhigherBuy
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
4.0,110,7,238
3.5,540,6,212
3.5,540,6,212
3.5,540,6,212
3.5,539,6,212
3.5,536,6,462
3.5,536,6,462
3.5,536,6,462
3.5,187,6,252
3.5,195,6,254
3.5,195,6,254
3.5,195,6,254
3.5,195,6,254
3.5,196,6,704
3.5,196,6,704
3.5,196,6,704
3.5,196,6,704
3.5,195,6,704
3.5,195,6,704
3.5,195,6,704
3.5,195,6,704
3.5,195,6,704
3.5,195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1195,6,704
3.5,1233,6,753
3.5,1233,6,753
3.5,1233,6,753
3.5,1233,6,753
3.5,1233,6,753
3.5,1231,6,753
3.5,1224,6,753
3.5,1219,6,453
3.5,1219,6,453
3.5,1219,6,453
3.5,1219,6,453
3.5,1219,6,453
3.5,1219,6,453
3.5,1215,6,453
3.5,1215,6,453
3.5,1215,6,453
3.5,1215,6,453
3.5,1215,6,453
3.5,1215,6,453
3.5,1213,6,453
3.5,1213,6,453
3.5,1213,6,453
3.5,1213,6,453
3.5,1213,6,456
3.5,1213,6,456
3.5,1213,6,456
3.5,1213,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1223,6,456
3.5,1222,6,456
3.5,1222,6,456
3.5,1222,6,456
3.5,1222,6,456
3.5,1222,6,456
3.5,962,6,456
3.5,962,6,456
3.5,962,6,456
3.5,962,6,306
3.5,962,6,306
3.5,962,6,306
3.5,962,6,306
3.5,962,6,306
3.5,962,6,306
3.5,962,6,306
3.5,961,6,306
3.5,961,6,306
3.5,961,6,306
3.5,961,6,306
3.5,961,6,306
3.5,961,6,306
3.5,961,6,306
3.5,961,6,306
3.5,911,6,306
3.5,906,6,306
3.5,906,6,306
3.5,1030,6,301
3.5,1027,6,301
3.5,1027,6,301
3.5,1022,6,301
3.5,1022,6,301
3.5,972,6,321
3.5,972,6,319
3.5,972,6,319
3.5,972,6,319
3.5,972,6,319
3.5,972,6,319
3.5,961,6,319
3.5,961,6,319
3.5,961,6,319
3.5,964,6,319
3.5,964,6,319
3.5,963,6,319
3.5,963,6,319
3.5,963,6,319
3.5,963,6,319
3.5,963,6,319
3.5,956,6,319
3.5,956,6,319
3.5,955,6,319
3.5,955,6,319
3.5,985,6,319
3.5,985,6,319
3.5,985,6,319
3.5,978,6,319
3.5,978,6,319
3.5,978,6,319
3.5,978,6,319
3.5,978,6,319
3.5,978,6,319
3.5,978,6,319
3.5,1177,6,327
3.5,1177,6,327
3.5,1177,6,327
3.5,1177,6,327
3.5,1177,6,327
3.5,1177,6,327
3.5,1177,6,327
3.5,1177,6,327
3.5,1142,6,327
3.5,1132,6,327
3.5,1132,6,327
3.5,1131,6,327
3.5,1131,6,327
3.5,1131,6,327
3.5,1121,6,327
3.5,1121,6,327
3.5,1119,6,327
3.5,1119,6,327
3.5,1118,6,327
3.5,1083,6,327
3.5,1083,6,327
3.5,1083,6,327
3.5,1012,6,327
3.5,1012,6,327
3.5,1012,6,327
3.5,1007,6,327
3.5,1007,6,327
3.5,1007,6,327
3.5,1007,6,327
3.5,1007,6,327
3.5,1007,6,327
3.5,1007,6,327
3.5,1007,6,327
3.5,1007,6,327
3.5,1025,6,327
3.5,1025,6,327
3.5,1025,6,327
3.5,1025,6,327
3.5,1025,6,327
3.5,1025,6,327
3.5,1025,6,327
3.5,1025,6,327
3.5,1019,6,327
3.5,1012,6,327
3.5,1017,6,327
3.5,1017,6,327
3.5,1018,6,329
3.5,1017,6,329
3.5,1017,6,329
3.5,967,6,329
3.5,967,6,329
3.5,967,6,329
3.5,967,6,329
3.5,967,6,329
3.5,961,6,329
3.5,961,6,329
3.5,961,6,329
3.5,961,6,329
2.5,7528,4,1236
2.5,7528,4,1236
2.5,7528,4,2438
2.5,7528,4,2438
2.5,7528,4,2438
2.5,7528,4,2438
2.5,7433,4,2893
2.5,7433,4,2893
2.5,7433,4,2893
2.5,7433,4,2893
2.5,7433,4,2893
2.5,7433,4,2893
2.5,7433,4,2893
2.5,7433,4,2893
2.5,7423,4,2893
2.5,7408,4,2894
2.5,7408,4,2894
2.5,7408,4,2894
2.5,7408,4,2894
2.5,7408,4,2894
2.5,7408,4,2894
2.5,7408,4,2895
2.5,7407,4,2895
2.5,7387,4,2896
2.5,7384,4,2896
2.5,7384,4,2852
2.5,7384,4,2852
2.5,7384,4,2852
2.5,7384,4,1862
2.5,7383,4,1862
2.5,7379,4,1612
2.5,7579,4,1607
2.5,7579,4,1607
2.5,7576,4,1612
2.5,7576,4,1612
2.5,7576,4,1612
2.5,7571,4,956
2.5,7571,4,956
2.5,7571,4,956
2.5,7571,4,956
2.5,7571,4,956
2.5,7571,4,956
2.5,7551,4,506
2.5,7550,4,506
2.5,7550,4,506
2.5,7549,4,506
2.5,7549,4,506
2.5,7549,4,1406
2.5,7549,4,1406
2.5,7549,4,1406
2.5,7549,4,1406
2.5,8549,4,1406
2.5,8529,4,1406
2.5,8527,4,1406
2.5,8522,4,1406
2.5,8522,4,1406
2.5,8522,4,1406
2.5,8522,4,1406
2.5,8522,4,1406
2.5,8522,4,1406
2.5,8522,4,1406
2.5,8532,4,1206
2.5,8532,4,1206
2.5,8527,4,1206
2.5,8508,4,1206
2.5,8498,4,1206
2.5,8492,4,1209
2.5,8492,4,1209
2.5,8492,4,1209
2.5,8492,4,1209
2.5,8494,4,1210
2.5,8494,4,1210
2.5,8522,4,910
2.5,8522,4,910
2.5,8522,4,910
2.5,8562,4,311
2.5,8562,4,311
2.5,8397,4,311
2.5,8397,4,311
2.5,8397,4,311
2.5,8397,4,311
2.5,8395,4,312
2.5,8381,4,312
2.5,8431,4,312
2.5,8431,4,312
2.5,8431,4,312
2.5,8431,4,312
2.5,8431,4,312
2.5,8431,4,312
2.5,8410,4,312
2.5,8410,4,312
2.5,8410,4,312
2.5,8410,4,312
2.5,8410,4,312
2.5,8410,4,312
2.5,8405,4,312
2.5,8405,4,312
2.5,8405,4,312
2.5,8405,4,317
2.5,8405,4,317
2.5,8409,4,317
2.5,8409,4,317
2.5,8409,4,317
2.5,8409,4,317
2.5,8409,4,317
2.5,8409,4,317
2.5,8434,4,317
2.5,8434,4,317
2.5,8328,4,317
2.5,9228,4,317
2.5,9239,4,317
2.5,9239,4,317
2.5,9439,4,317
2.5,9439,4,317
2.5,9459,4,312
2.5,9459,4,312
2.5,9448,4,292
2.5,9448,4,292
2.5,9447,4,292
2.5,9447,4,292
2.5,9444,4,292
2.5,9443,4,292
2.5,9443,4,292
2.5,9443,4,292
2.5,9443,4,349
2.5,9443,4,349
2.5,9443,4,349
2.5,9443,4,349
2.5,9442,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9441,4,349
2.5,9436,4,341
2.5,9436,4,341
2.5,9436,4,341
2.5,9436,4,341
2.5,9436,4,341
2.5,9436,4,341
2.5,9436,4,341
2.5,9436,4,341
2.5,9436,4,341
2.5,9436,4,341
2.5,9435,4,341
2.5,9435,4,341
2.5,9435,4,341
2.5,9435,4,341
2.5,9435,4,341
2.5,9435,4,341
2.5,9433,4,341
2.5,9433,4,341
2.5,9433,4,341
2.5,9433,4,341
2.5,9433,4,341
2.5,9433,4,341
2.5,9432,4,321
2.5,9432,4,321
2.5,9432,4,321
2.5,9432,4,321
2.5,9432,4,321
2.5,9432,4,322
2.5,9427,4,322
2.5,9433,4,322
2.5,9433,4,322
2.5,9433,4,322
2.5,9433,4,322
2.5,9433,4,322
2.5,9438,4,324
2.5,9438,4,324
2.5,9431,4,324
2.5,9431,4,324
2.5,9431,4,324
2.0,52,3,9742
2.0,51,3,9742
2.0,43,3,9742
2.0,43,3,9742
2.0,42,3,9762
2.0,40,3,9762
2.0,860,3,9762
2.0,860,3,9762
2.0,710,3,9812
2.0,710,3,9812
2.0,710,3,9812
2.0,710,3,9812
2.0,945,3,9812
2.0,944,3,9812
2.0,944,3,9812
2.0,1092,3,9812
2.0,1092,3,9812
2.0,1092,3,9812
2.0,1092,3,9812
2.0,1092,3,9812
2.0,1092,3,9812
2.0,1092,3,9812
2.0,1092,3,9812
2.0,1092,3,9812
2.0,1742,3,9812
2.0,1742,3,9812
2.0,1742,3,9812
2.0,1742,3,9812
2.0,1792,3,9812
2.0,1792,3,9812
2.0,1791,3,9812
2.0,1791,3,9812
2.0,1447,3,9812
2.0,1428,3,9812
2.0,1433,3,9812
2.0,1433,3,9812
2.0,1433,3,9812
2.0,1433,3,9812
2.0,1433,3,9812
2.0,1433,3,9812
2.0,1433,3,9811
2.0,1433,3,9811
2.0,1433,3,9811
2.0,1433,3,9811
