buyCost,lowerBuy,lowestIndex,findhigherBuy
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.0,1671,13,6628
7.5,1551,14,6421
7.5,1551,14,6421
7.5,1551,14,6421
7.5,1551,14,6421
7.5,1551,14,6421
7.5,1101,14,6421
7.5,1101,14,6421
7.5,1101,14,6421
7.5,1101,14,6421
7.5,1101,14,6421
7.5,1101,14,6421
7.5,101,14,6421
7.5,101,14,6421
7.5,101,14,6321
7.5,101,14,6661
7.5,101,14,6661
7.5,101,14,5661
7.5,101,14,5661
8.0,735,15,4926
8.0,735,15,4926
8.0,735,15,4926
8.0,725,15,4896
8.0,725,15,4896
8.0,725,15,4896
8.0,725,15,4896
8.0,725,15,4996
8.0,725,15,4996
8.0,725,15,4996
8.0,725,15,4996
8.0,725,15,4996
8.0,725,15,4996
8.0,725,15,4996
8.0,725,15,4996
8.0,695,15,4996
8.0,695,15,4996
8.0,695,15,4996
8.0,695,15,4996
8.0,695,15,4996
8.0,695,15,4996
8.0,781,15,4996
8.0,781,15,4996
8.0,776,15,4996
8.0,776,15,4996
8.0,776,15,4996
8.0,776,15,4996
8.0,1776,15,4996
8.0,1776,15,4996
8.0,1776,15,4996
8.0,1750,15,4996
8.0,2079,15,4996
8.0,2079,15,4996
8.0,2054,15,4996
8.0,2054,15,4996
7.5,868,14,7100
7.5,868,14,7100
7.5,1180,14,7100
7.5,2180,14,7100
7.5,2180,14,7100
7.5,3180,14,7100
7.5,3170,14,7100
7.5,4815,14,7100
7.5,4825,14,7100
7.5,4825,14,7100
7.5,4815,14,7110
7.5,4815,14,7110
7.5,4815,14,7110
7.5,4815,14,7110
7.5,4815,14,7110
7.5,4817,14,7110
7.5,3917,14,6110
7.5,3917,14,5741
7.5,3917,14,5741
7.5,3917,14,5741
7.5,1908,14,5976
7.5,1908,14,5976
7.0,82,13,5789
7.0,82,13,5789
7.5,1836,14,5977
7.5,1836,14,5977
7.0,330,13,5534
7.0,330,13,5534
7.0,330,13,5534
7.0,329,13,5537
7.0,329,13,5537
7.0,329,13,5537
7.0,329,13,5537
7.0,329,13,5537
7.0,330,13,5537
7.0,330,13,5537
7.0,330,13,5537
7.0,330,13,5537
7.0,330,13,5315
7.0,327,13,5315
7.0,327,13,5315
7.0,331,13,5315
7.0,331,13,5315
7.0,331,13,5315
7.0,328,13,5315
7.0,328,13,5315
7.0,328,13,5315
7.0,328,13,5315
7.0,328,13,5315
7.0,328,13,5315
7.0,328,13,4315
7.0,328,13,4315
7.0,328,13,4315
7.0,324,13,4315
7.0,323,13,4315
6.5,1056,12,3107
6.5,1056,12,3107
6.5,1056,12,3107
6.5,1056,12,3107
6.5,1056,12,3107
6.5,1056,12,3107
6.5,1045,12,3027
6.5,1045,12,3027
6.5,1045,12,3027
6.5,1045,12,3027
6.5,1045,12,3027
6.5,1027,12,3027
6.5,1017,12,3027
6.5,1022,12,3027
6.5,1022,12,3027
6.5,1002,12,3027
6.5,1000,12,3028
6.5,1000,12,3028
6.5,993,12,3028
6.5,993,12,3028
6.5,993,12,3042
6.5,993,12,3042
6.5,992,12,3042
6.5,992,12,3042
6.5,992,12,3042
6.5,992,12,3042
6.5,992,12,3042
6.5,993,12,3062
6.5,993,12,3062
6.5,993,12,3062
6.5,993,12,3162
6.5,1043,12,3162
6.5,1043,12,3062
6.5,1265,12,3062
6.5,1265,12,3062
6.5,765,12,3062
6.5,765,12,3062
6.5,765,12,3062
6.5,765,12,3062
6.5,765,12,3062
6.5,764,12,3062
6.5,764,12,3062
6.5,764,12,3062
6.5,764,12,3062
6.5,764,12,3062
6.5,764,12,3062
6.5,764,12,3062
6.5,764,12,3062
6.5,764,12,3062
6.5,739,12,3052
6.5,739,12,3052
6.5,739,12,3052
6.5,739,12,3052
6.5,719,12,3052
6.5,719,12,3052
6.5,729,12,3052
6.5,729,12,3052
6.5,729,12,3052
6.5,729,12,3052
6.5,726,12,3052
6.5,726,12,3052
6.5,726,12,3052
6.5,726,12,3052
6.5,726,12,3102
6.5,726,12,3102
6.5,726,12,3101
6.5,706,12,3101
6.5,706,12,3101
6.5,806,12,3101
6.5,806,12,3101
6.5,806,12,3101
6.5,796,12,3101
6.5,796,12,3101
6.5,796,12,3101
6.5,796,12,3101
6.5,506,12,3103
6.5,506,12,3103
6.5,406,12,3103
6.5,396,12,3103
6.5,396,12,3103
6.5,396,12,3103
6.5,396,12,3103
6.5,333,12,3104
6.5,317,12,3105
6.5,317,12,3105
6.5,317,12,3104
6.5,312,12,3104
6.5,218,12,3104
6.5,218,12,3104
6.5,218,12,3104
6.5,218,12,3104
6.5,218,12,3104
6.5,218,12,3104
6.5,218,12,3104
6.5,210,12,3114
6.5,209,12,3114
6.5,209,12,2853
6.5,209,12,2852
6.5,209,12,2852
6.5,10,12,2852
7.0,444,13,3929
7.0,444,13,3679
7.0,444,13,3679
7.0,444,13,3679
7.0,444,13,3690
7.0,444,13,3690
7.0,444,13,3690
7.0,444,13,3691
7.0,444,13,3691
7.0,444,13,3691
7.0,444,13,3691
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
8.0,588,15,4746
7.5,3,14,5334
7.5,13,14,5334
7.5,13,14,5334
7.5,13,14,5334
7.5,13,14,5334
7.5,13,14,5334
7.5,450,14,5331
7.5,450,14,5331
7.5,463,14,5331
7.5,463,14,5331
7.5,463,14,5331
7.5,463,14,5331
7.5,463,14,5331
7.5,463,14,5331
7.5,463,14,5331
7.5,532,14,5331
7.5,532,14,5331
7.5,542,14,5331
7.5,542,14,5331
7.5,542,14,5331
7.5,542,14,5331
8.0,565,15,4746
8.0,565,15,4746
8.0,565,15,4746
8.0,560,15,4746
8.0,560,15,4746
8.0,860,15,4746
8.0,860,15,4746
8.0,860,15,4746
8.0,860,15,4746
8.0,860,15,4746
7.5,90,14,5606
7.5,90,14,5606
7.5,90,14,5606
7.5,90,14,5606
7.5,100,14,5606
7.5,160,14,5606
7.5,160,14,5606
7.5,161,14,5606
7.5,161,14,5606
7.5,46,14,5606
7.5,46,14,5606
7.5,46,14,5606
7.5,45,14,5606
7.5,46,14,5606
7.5,46,14,5606
7.5,46,14,5606
7.5,45,14,5606
7.5,45,14,5606
7.5,45,14,5606
7.5,45,14,5606
7.5,45,14,5606
7.5,36,14,5605
7.5,36,14,5605
7.5,36,14,6309
7.5,36,14,6310
7.5,36,14,6310
7.5,36,14,6330
7.5,36,14,6330
7.5,36,14,6330
7.5,36,14,6330
7.5,66,14,6330
7.5,66,14,7330
7.5,66,14,7280
7.5,66,14,7280
7.5,66,14,7280
7.5,66,14,7280
7.5,66,14,7280
7.5,8,14,6576
7.5,8,14,6576
7.5,8,14,6576
7.5,8,14,6576
7.5,8,14,6576
7.5,8,14,6601
7.5,8,14,6601
7.5,8,14,6601
7.5,8,14,6601
7.5,8,14,6601
7.5,8,14,6601
7.5,5,14,6601
8.0,905,15,5696
8.0,905,15,5696
8.0,905,15,5696
8.0,905,15,5696
8.0,905,15,5696
8.0,905,15,5696
8.0,905,15,5696
7.5,650,14,6601
7.5,650,14,6601
7.5,650,14,6601
7.5,650,14,6601
7.5,650,14,6601
7.5,650,14,6601
7.5,650,14,6601
7.5,650,14,6601
7.5,557,14,6601
7.5,557,14,6601
7.5,542,14,6601
7.5,642,14,6601
7.5,642,14,6601
7.5,642,14,6601
7.5,643,14,6601
7.5,643,14,6601
7.5,643,14,6601
7.5,678,14,6601
7.5,678,14,6601
7.5,678,14,6601
7.5,678,14,6601
7.5,678,14,6601
7.5,678,14,6601
7.5,678,14,6601
7.5,678,14,6602
7.5,678,14,6602
7.5,678,14,6602
7.5,678,14,6602
7.5,678,14,6602
7.5,678,14,6602
7.5,678,14,6602
7.5,675,14,6602
7.5,625,14,6602
7.5,625,14,6602
7.5,625,14,6602
7.5,625,14,6602
7.5,2625,14,6602
7.5,2625,14,6602
7.5,2625,14,6602
7.5,2625,14,6602
7.5,2625,14,6602
7.5,2525,14,6602
7.5,2025,14,6702
7.5,1025,14,6702
8.0,906,15,5796
8.0,906,15,5796
8.0,906,15,5796
8.0,906,15,5796
8.0,906,15,5796
8.0,906,15,5796
8.0,906,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,206,15,5796
8.0,205,15,5796
8.0,105,15,5796
8.0,105,15,5796
8.0,105,15,5796
8.0,105,15,5796
8.0,105,15,5796
8.0,105,15,5796
8.5,2552,16,3244
8.5,2557,16,3244
8.5,2557,16,3244
8.5,2557,16,3244
8.5,2557,16,3244
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.5,2557,16,3744
8.0,265,15,6301
8.0,265,15,7301
8.0,265,15,7301
8.0,1221,15,7301
8.0,1225,15,7301
8.0,1225,15,7301
8.0,1225,15,7301
8.0,1225,15,7301
8.0,1230,15,7657
8.0,1230,15,7657
8.0,1216,15,7657
8.0,1521,15,7657
8.0,1521,15,7657
8.0,1521,15,7657
8.0,1376,15,7657
8.0,1376,15,7657
8.0,1377,15,7657
8.0,1377,15,7657
8.0,2087,15,7657
8.0,2087,15,7657
8.0,2087,15,7657
8.0,2087,15,7657
8.0,2087,15,7657
8.0,2087,15,7657
8.0,2087,15,7657
8.0,2336,15,7657
8.0,2336,15,7657
8.0,2336,15,7657
8.0,2336,15,7657
8.0,2336,15,7657
8.0,2386,15,7657
8.0,2386,15,7657
8.0,2386,15,7301
8.0,2336,15,7301
8.0,2336,15,7301
8.0,2086,15,7301
8.0,2086,15,7301
8.0,2086,15,7301
8.0,2076,15,7301
8.0,2076,15,7301
8.0,2076,15,7301
8.0,2076,15,7301
8.0,2076,15,8301
8.0,1352,15,8301
