buyCost,lowerBuy,lowestIndex,findhigherBuy
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.5,257,6,826
3.0,676,5,1136
3.0,676,5,1136
3.0,2676,5,1136
3.0,3675,5,1036
3.0,4676,5,1036
3.0,4676,5,1036
3.0,5075,5,1036
3.0,5075,5,1036
3.0,5075,5,1036
3.0,5075,5,1036
3.0,5075,5,1036
3.0,5020,5,1036
3.0,5020,5,1036
3.0,5020,5,1036
3.0,4020,5,1036
3.0,4020,5,1036
3.0,4028,5,1037
3.0,4028,5,1037
2.5,749,4,4584
2.5,749,4,4584
2.5,749,4,4587
2.5,749,4,4587
2.5,749,4,4587
2.5,749,4,4632
2.5,749,4,4632
2.5,559,4,4232
2.5,1016,4,3332
2.5,1016,4,3332
2.5,1016,4,3332
2.5,1046,4,3332
2.5,1046,4,3332
2.5,1051,4,3333
2.5,1051,4,3333
2.5,1102,4,3333
2.5,1122,4,3333
2.5,1182,4,3333
2.5,1282,4,2333
2.5,1282,4,2333
2.5,1277,4,2333
2.5,1227,4,2319
2.5,1177,4,2319
2.5,1177,4,2320
2.5,1177,4,2320
2.5,1177,4,2320
2.5,1177,4,2320
2.5,1017,4,2320
2.5,1014,4,2320
2.5,1006,4,2320
2.5,1007,4,2320
2.5,1007,4,2320
2.5,1007,4,2320
2.5,922,4,2320
2.5,922,4,2320
3.0,1652,5,1128
3.0,1652,5,1128
3.0,1098,5,1128
3.0,1100,5,1128
3.0,1100,5,1128
3.0,1100,5,1128
3.0,1100,5,1128
3.0,1100,5,1128
3.0,1100,5,1128
3.0,1100,5,1128
3.0,650,5,1158
3.0,650,5,1158
3.0,650,5,1158
3.0,650,5,1158
3.0,650,5,1158
3.0,65,5,1163
3.5,487,6,712
3.5,487,6,712
3.5,487,6,712
3.5,487,6,712
3.5,487,6,712
3.5,487,6,712
3.5,487,6,712
3.5,487,6,712
3.5,487,6,712
3.5,487,6,712
3.5,401,6,712
3.5,401,6,712
3.5,401,6,712
3.5,401,6,711
3.5,401,6,711
3.5,401,6,711
3.5,401,6,711
3.5,401,6,711
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,401,6,710
3.5,397,6,687
3.5,397,6,687
3.5,397,6,687
3.5,397,6,687
3.5,395,6,687
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,119,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,219,7,701
4.0,269,7,701
4.0,269,7,701
4.0,269,7,701
4.0,269,7,701
3.0,46,5,837
3.0,46,5,637
3.0,46,5,637
3.0,46,5,637
3.0,46,5,637
3.0,46,5,657
3.0,46,5,657
3.0,46,5,657
3.0,46,5,657
3.0,46,5,657
3.0,46,5,657
3.0,46,5,657
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,89,7,701
4.0,85,7,701
4.0,85,7,701
4.0,85,7,701
4.0,85,7,701
4.0,85,7,694
4.0,85,7,694
3.5,990,6,646
3.5,990,6,647
3.5,990,6,647
3.5,989,6,647
3.5,989,6,647
3.5,989,6,647
3.5,986,6,647
3.5,986,6,647
3.5,986,6,647
3.5,1104,6,647
3.5,1104,6,647
2.5,437,4,1721
2.5,437,4,1721
2.5,437,4,3109
