buyCost,lowerBuy,lowestIndex,findhigherBuy
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.5,7749,4,1118
2.0,2919,3,8713
2.0,2319,3,8693
2.0,2318,3,8693
2.0,2318,3,8693
2.0,2318,3,8693
2.0,2318,3,8693
2.0,2318,3,8693
2.0,2279,3,8693
2.0,2279,3,8693
2.0,2278,3,8693
2.0,2278,3,8693
2.0,2278,3,8693
2.0,2278,3,8693
1.5,20,2,10595
1.5,20,2,10595
1.5,20,2,10595
1.5,20,2,10595
2.0,2203,3,8693
2.0,2103,3,8693
2.0,2108,3,8693
2.0,2108,3,8693
2.0,2108,3,8693
2.0,2108,3,8693
2.0,2108,3,8693
2.0,2158,3,8693
2.0,2158,3,8793
2.0,2157,3,8793
2.0,2157,3,8793
2.0,2156,3,8793
2.0,2156,3,8793
2.0,2156,3,8793
2.0,2151,3,8686
2.0,2151,3,8686
2.0,2151,3,8688
2.0,2152,3,8688
2.0,2152,3,8688
2.0,2152,3,8688
2.0,2152,3,8688
2.0,2147,3,8684
2.0,2147,3,8684
2.0,2153,3,8684
2.0,2153,3,8684
2.0,2150,3,8684
1.5,439,2,10471
1.5,439,2,10471
1.5,439,2,10471
1.5,434,2,10471
1.5,433,2,10471
1.5,433,2,10457
1.5,433,2,10457
1.5,433,2,10457
1.5,433,2,10457
1.5,433,2,10457
1.5,433,2,10397
1.5,315,2,10397
1.5,315,2,10397
1.5,38,2,10124
1.5,38,2,10124
1.5,33,2,10124
1.5,33,2,10124
1.5,33,2,10125
1.5,3,2,10125
1.5,3,2,10125
1.5,2,2,10125
2.0,2201,3,8337
2.0,2201,3,8337
2.0,2201,3,8337
2.0,2201,3,8337
2.0,2201,3,8337
2.0,401,3,8537
2.0,401,3,8537
2.0,401,3,8537
2.0,401,3,8537
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7736,4,1205
2.5,7136,4,1206
2.5,7136,4,1206
2.5,7136,4,1206
2.5,7136,4,1206
2.5,7136,4,1206
2.5,7136,4,1206
2.5,7136,4,1206
2.5,6886,4,1206
2.5,6886,4,1206
2.5,6886,4,1206
2.5,6866,4,1206
2.5,6862,4,1206
2.5,6862,4,1206
2.5,6862,4,1206
2.5,6862,4,1206
2.5,6859,4,1206
2.5,6859,4,1206
2.5,6739,4,1206
2.5,6739,4,1206
2.5,5639,4,1206
2.5,5689,4,1206
2.5,5689,4,1206
2.5,5689,4,1206
2.5,5689,4,1206
2.5,5689,4,1206
2.5,5689,4,1196
2.5,5689,4,1196
2.0,818,3,6480
2.0,818,3,6480
2.0,818,3,6480
2.0,798,3,6480
2.0,2798,3,6480
2.0,2878,3,6480
2.0,2878,3,6480
2.0,2878,3,6480
2.0,2878,3,6480
2.0,2878,3,6480
2.0,2878,3,6480
2.0,2758,3,6480
2.0,2758,3,6480
2.0,2763,3,6480
2.0,2764,3,6480
2.0,2754,3,6480
2.0,2754,3,6480
2.0,2728,3,6480
2.0,2728,3,6480
2.0,2728,3,6480
2.0,2729,3,6480
2.0,2729,3,6480
2.0,2729,3,6480
2.0,2707,3,6470
2.0,2707,3,6470
2.0,2696,3,6470
2.0,2696,3,6470
2.0,2696,3,6443
2.0,2696,3,6443
2.0,2696,3,6443
2.0,2696,3,6543
2.0,2691,3,6543
2.0,2688,3,6543
2.0,2688,3,6543
2.0,2608,3,6543
2.0,2608,3,6543
2.0,2608,3,6543
2.0,2608,3,6543
2.0,2608,3,7543
2.0,2608,3,7543
2.0,2608,3,7543
2.0,2608,3,7543
2.0,2736,3,7343
2.0,2688,3,7343
2.0,2688,3,7343
2.0,2688,3,7343
2.0,2688,3,7343
2.0,2688,3,7343
2.0,2687,3,7343
2.0,2687,3,7593
2.0,2687,3,7593
2.0,2687,3,7593
2.0,2687,3,7593
2.0,2687,3,7590
2.0,2687,3,7590
2.0,2687,3,7590
2.0,2687,3,7590
2.0,2686,3,7590
2.0,2686,3,7590
2.0,2686,3,7590
2.0,2686,3,7590
2.0,2686,3,7590
2.0,2686,3,7590
2.0,2686,3,7590
2.0,2686,3,7590
2.0,2686,3,7592
2.0,2686,3,7592
2.0,2686,3,7592
2.0,2680,3,7592
2.0,2680,3,7592
2.0,2680,3,7492
2.0,2680,3,7492
2.0,2680,3,7492
2.0,2680,3,7492
2.0,2679,3,7492
2.0,2679,3,7492
2.0,2678,3,7492
2.0,2678,3,7492
2.0,2678,3,7492
2.0,2678,3,7492
2.0,2678,3,7492
2.0,2678,3,7492
2.0,2667,3,7492
2.0,2662,3,7492
2.0,2562,3,7492
2.0,2562,3,7492
2.0,2562,3,7492
2.0,2562,3,7492
2.0,2562,3,7492
2.0,2562,3,7492
2.0,2562,3,7492
2.0,2562,3,7492
2.0,2557,3,7692
2.0,2557,3,7692
2.0,2535,3,7692
2.0,2535,3,7692
2.0,2535,3,7692
2.0,2535,3,7692
2.0,2535,3,7692
2.0,2535,3,7692
2.0,2535,3,7692
2.0,2535,3,7692
2.0,2505,3,7692
2.0,2505,3,7692
2.0,2505,3,7692
2.0,2505,3,7692
2.0,2505,3,7692
2.0,2505,3,7692
2.0,2505,3,7692
2.0,2505,3,7692
2.0,2452,3,7682
2.0,2452,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7682
2.0,2552,3,7482
2.0,2552,3,7482
2.0,1552,3,7482
2.0,1552,3,7482
2.0,1547,3,7482
2.0,1537,3,7482
2.0,1537,3,7482
2.0,1537,3,7482
2.0,2537,3,6482
2.0,2537,3,6482
2.0,2534,3,6482
2.0,2534,3,6482
2.0,2534,3,6485
2.0,2534,3,6485
2.0,2529,3,6485
2.0,2529,3,6485
2.0,2529,3,6485
2.0,2529,3,6485
2.0,2529,3,6491
2.0,2529,3,6494
2.0,2529,3,6494
2.0,2528,3,6494
2.0,2528,3,6494
2.0,2533,3,6494
2.0,2533,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6494
2.0,2547,3,6294
2.0,2547,3,6294
2.0,2547,3,6294
2.0,2543,3,6298
2.0,2543,3,6298
2.0,2543,3,6298
2.0,2533,3,6298
2.0,2533,3,6298
2.0,2533,3,6298
2.0,2534,3,6298
2.0,2534,3,6298
2.0,2534,3,6298
2.0,2534,3,6298
2.0,2513,3,6298
2.0,2512,3,6298
