buyCost,lowerBuy,lowestIndex,findhigherBuy
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,99,7,2686
4.0,634,7,1500
4.0,634,7,1500
4.0,634,7,1500
4.0,634,7,1500
4.0,634,7,1500
4.0,634,7,1500
4.0,634,7,1500
4.0,634,7,1500
4.0,634,7,1500
4.0,634,7,1500
4.0,683,7,1500
4.0,683,7,1500
4.0,683,7,1500
4.0,683,7,1500
4.0,683,7,1500
4.0,683,7,1500
4.0,648,7,1500
4.0,648,7,1500
4.0,648,7,1500
4.0,648,7,1500
4.0,648,7,1500
4.0,648,7,1500
4.0,643,7,1500
4.0,643,7,1500
4.0,643,7,1500
4.0,70,7,1535
4.0,65,7,1535
4.0,65,7,1529
4.0,15,7,1529
4.0,10,7,1529
4.0,7,7,1529
4.0,5,7,1529
4.0,5,7,1529
4.0,5,7,1529
4.0,5,7,1529
4.0,5,7,1529
4.0,25,7,1529
4.0,25,7,1529
4.0,25,7,1529
4.0,25,7,1529
4.0,25,7,1529
4.0,25,7,1529
4.0,25,7,1529
4.0,25,7,1529
4.0,23,7,1529
4.0,23,7,1529
4.0,23,7,1529
4.0,1023,7,1529
4.0,1023,7,1529
4.0,1018,7,1529
4.0,1018,7,1529
4.0,1018,7,1529
4.0,1017,7,1529
4.0,1017,7,1529
4.0,964,7,1530
4.0,964,7,1530
4.0,964,7,1530
4.0,973,7,1530
4.0,973,7,1530
4.0,973,7,1630
4.0,970,7,1630
4.0,970,7,1630
4.0,970,7,1630
4.0,940,7,1570
4.0,940,7,1570
4.0,940,7,1570
4.0,940,7,1570
4.0,940,7,1570
4.5,847,8,727
4.5,847,8,727
4.5,847,8,727
4.5,847,8,727
4.5,847,8,727
4.5,847,8,727
4.5,847,8,727
4.5,847,8,727
4.5,847,8,727
3.5,1571,6,1570
3.5,1571,6,1570
3.5,1571,6,1570
3.5,1571,6,1570
3.5,1571,6,1570
3.0,696,5,4490
3.0,696,5,4809
3.0,691,5,4809
3.0,691,5,4779
3.0,691,5,4779
3.0,691,5,4779
3.0,691,5,4779
3.0,563,5,4889
3.0,563,5,4889
3.0,558,5,4877
3.0,558,5,4877
3.0,558,5,4877
3.0,558,5,4877
3.0,558,5,4877
3.0,1453,5,4877
3.0,1453,5,5816
3.0,1413,5,5816
3.0,1413,5,6116
3.0,1413,5,6116
3.0,1413,5,6116
3.0,1410,5,6169
3.0,1410,5,6169
3.0,1410,5,6169
3.0,1410,5,6169
3.0,1410,5,6169
3.0,1410,5,6169
3.0,1397,5,4169
3.0,1397,5,4274
3.0,1397,5,4274
3.0,1397,5,4274
3.0,1327,5,4274
3.0,1327,5,4274
3.0,1327,5,4274
3.0,1327,5,4274
3.0,1127,5,4224
3.0,1127,5,4224
3.0,1127,5,4224
3.0,1127,5,4075
3.0,1127,5,4075
3.0,1127,5,4075
3.0,1127,5,4075
3.0,1127,5,4075
3.0,1124,5,4075
3.0,1124,5,4075
3.0,1124,5,3726
3.0,1124,5,3726
3.0,1024,5,3736
3.0,1024,5,3736
3.0,954,5,3736
3.0,954,5,3736
3.0,954,5,3706
2.5,780,4,4521
2.5,790,4,4771
2.5,883,4,4771
2.5,883,4,4771
2.5,2488,4,4671
2.5,2488,4,4671
2.5,2488,4,4671
2.5,2488,4,4671
2.5,2518,4,3732
2.5,2517,4,3732
2.5,2517,4,3732
2.5,3051,4,2882
2.5,3051,4,2882
2.5,3051,4,2882
2.5,2916,4,2882
2.5,2916,4,2882
2.5,2916,4,2882
2.5,2996,4,2209
2.5,3296,4,2209
2.5,3296,4,2209
2.5,3296,4,2209
2.5,3296,4,2209
2.5,3296,4,2209
2.5,3296,4,2209
2.5,2607,4,2209
2.5,2607,4,2269
2.5,2147,4,2269
2.5,2147,4,2269
2.5,2147,4,2269
2.5,2147,4,2269
2.5,1127,4,2019
2.5,1127,4,2019
2.5,1127,4,2019
2.5,1127,4,2019
2.5,1147,4,2019
2.5,1147,4,2019
2.5,1127,4,2019
2.5,1127,4,2019
2.5,1132,4,2019
2.5,1132,4,2019
2.5,706,4,2019
2.5,706,4,2019
2.5,998,4,2019
2.5,998,4,2019
2.5,998,4,2019
2.0,921,3,2522
2.0,921,3,2522
2.0,921,3,2522
2.0,921,3,2523
2.0,931,3,2593
2.0,927,3,2593
2.0,981,3,2593
2.0,981,3,2593
2.0,981,3,2593
2.0,981,3,2593
2.0,981,3,2593
2.0,981,3,2593
2.0,981,3,2593
2.0,2377,3,2594
2.0,2376,3,2594
2.0,2376,3,2469
2.0,2376,3,2469
2.0,2376,3,2469
2.0,2049,3,1646
2.0,2049,3,1646
2.0,2049,3,1646
2.0,1809,3,1641
2.0,1809,3,1641
2.0,1809,3,1641
2.0,1809,3,1641
2.0,1809,3,1641
2.0,2503,3,1580
2.0,2508,3,1580
2.0,2358,3,1580
2.0,2608,3,1580
2.0,2598,3,1580
2.0,2598,3,1580
2.0,2598,3,1580
2.0,2598,3,1580
2.0,2633,3,1580
2.0,2549,3,1480
2.0,2549,3,1480
2.0,2549,3,1480
2.0,2549,3,1480
2.0,2549,3,1480
1.5,8,2,4013
1.5,8,2,4063
1.5,8,2,4063
1.5,28,2,4063
1.5,28,2,4063
1.5,328,2,4308
1.5,328,2,4308
1.5,2328,2,4308
1.5,2328,2,4308
1.5,1688,2,4308
1.5,1487,2,4308
1.5,1487,2,4308
1.5,1487,2,4308
1.5,1516,2,3858
1.5,1516,2,3838
1.5,1515,2,3838
1.5,1195,2,4138
1.5,1195,2,4138
1.5,1173,2,4138
1.5,1173,2,4138
1.5,1218,2,4579
1.5,1218,2,4549
1.5,1198,2,4549
1.5,1198,2,4549
1.5,1195,2,4549
1.5,1186,2,4549
1.5,1186,2,4549
1.5,1186,2,4549
1.5,1176,2,4550
1.5,1176,2,4550
1.5,1175,2,4555
1.5,1175,2,4555
1.5,1175,2,4555
1.5,1175,2,4555
1.5,1175,2,4555
1.5,1159,2,4555
1.5,1159,2,4455
1.5,1159,2,4455
1.5,1159,2,4455
1.5,1156,2,4455
1.5,1156,2,4455
1.5,1155,2,4455
1.5,1155,2,4455
1.5,1155,2,4455
1.5,1155,2,4435
1.5,1155,2,4310
1.5,1155,2,4310
1.5,1135,2,4334
1.5,1160,2,4334
1.5,1160,2,3893
1.5,1159,2,3593
1.5,1159,2,3593
1.5,1159,2,3593
1.5,1159,2,3593
1.5,1373,2,3593
1.5,1373,2,3593
1.5,1368,2,3593
1.5,1368,2,3593
1.5,1368,2,3593
1.5,1599,2,3593
