buyCost,lowerBuy,lowestIndex,findhigherBuy
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,123,1,3536
1.0,1302,1,2536
1.0,1302,1,2536
1.0,1302,1,2536
1.0,1302,1,2536
1.0,1302,1,2536
1.0,1302,1,2536
1.0,1302,1,2636
1.0,1302,1,2636
1.0,1301,1,2664
1.0,1301,1,2664
1.0,1301,1,2664
1.0,1300,1,2664
1.0,1300,1,2664
1.0,1300,1,2664
1.0,1300,1,2674
1.0,1300,1,2674
1.0,1300,1,2674
1.0,1300,1,2674
1.0,1400,1,2654
1.0,1400,1,2654
1.0,1400,1,2654
1.0,1400,1,2654
1.0,1400,1,2654
1.0,1360,1,2654
1.0,1360,1,2650
1.0,1360,1,2650
1.0,1360,1,2650
1.0,1360,1,2650
1.0,1360,1,2650
1.0,1360,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1344,1,2650
1.0,1342,1,2650
1.0,1342,1,2650
1.0,1342,1,2650
1.0,1342,1,2650
1.0,1342,1,2650
1.0,1342,1,2650
1.0,1342,1,2650
1.0,1342,1,2650
1.0,1337,1,2650
1.0,1337,1,2650
1.0,1337,1,2650
1.0,1337,1,2650
1.0,1337,1,2650
1.0,1337,1,2650
1.0,1332,1,2650
1.0,1332,1,2650
1.0,1332,1,2650
1.0,1332,1,2650
1.0,1332,1,2650
1.0,1332,1,2650
1.0,1332,1,2650
1.0,1332,1,2650
1.0,1282,1,2650
1.0,1282,1,2650
1.0,1282,1,2650
1.0,1277,1,2650
1.0,1077,1,2650
1.0,1077,1,2650
1.0,1077,1,2650
1.0,1077,1,2650
1.0,1077,1,2650
1.0,1077,1,2650
1.0,1157,1,2650
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.0,1177,1,2640
1.5,1876,2,560
1.5,1875,2,543
1.5,1875,2,543
1.5,1875,2,543
1.5,1876,2,560
1.5,1875,2,543
1.5,1875,2,543
1.5,1875,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1875,2,563
1.5,1876,2,560
1.5,1875,2,543
1.5,1875,2,543
1.5,1875,2,563
1.5,1875,2,543
1.5,1875,2,563
1.5,1875,2,563
1.5,1876,2,563
1.5,1875,2,543
1.5,1876,2,563
1.5,1875,2,563
1.5,1725,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1725,2,543
1.5,1625,2,543
1.5,1625,2,543
1.5,1625,2,543
1.5,1625,2,543
1.5,1625,2,543
1.5,1625,2,543
1.5,1625,2,543
1.5,1615,2,543
1.5,1615,2,543
1.5,1615,2,543
1.5,1610,2,538
1.5,1610,2,538
1.5,1603,2,538
1.5,1603,2,538
1.5,1603,2,538
1.5,1602,2,538
1.5,1601,2,538
1.5,1601,2,538
1.5,1601,2,538
1.5,1601,2,538
1.5,1601,2,538
1.5,1601,2,538
1.5,1601,2,538
1.5,1601,2,538
1.5,1601,2,538
1.5,1550,2,538
1.5,1550,2,538
1.5,1550,2,538
1.5,1550,2,538
