0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,380,380,380,780,1597
0,0,0,0,0,0,0,0,0,0,0,0,0,380,388,388,388,388,788,1605
0,0,0,0,0,0,0,0,0,0,0,0,0,380,403,403,403,403,803,1620
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,379,412,412,412,412,812,1629
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,329,362,362,362,362,762,1579
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,279,312,312,312,312,712,1529
0,0,0,0,0,0,0,0,0,0,0,0,0,278,311,311,311,311,711,1528
0,0,0,0,0,0,0,0,0,0,0,0,0,278,311,311,311,311,711,1528
0,0,0,0,0,0,0,0,0,0,0,0,0,278,311,311,311,311,711,1528
0,0,0,0,0,0,0,0,0,0,0,0,0,278,311,311,311,311,711,1528
