buyCost,lowerBuy,lowestIndex,findhigherBuy
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
9.0,201,17,4624
8.5,1806,16,3698
8.5,1806,16,3698
8.5,1786,16,3698
8.5,1786,16,3698
8.5,2036,16,3698
8.5,2066,16,3698
8.5,2066,16,3702
8.5,2066,16,3702
8.5,2068,16,3702
8.5,2068,16,3702
8.5,2068,16,3702
8.5,2068,16,3702
8.5,3068,16,4002
8.5,3068,16,4002
8.5,3068,16,4002
8.5,3068,16,4002
8.5,3068,16,4002
8.5,3068,16,4002
8.5,3068,16,4002
8.5,3068,16,4002
8.5,3068,16,4002
8.5,1173,16,5012
8.5,1173,16,5012
8.5,1173,16,5012
8.5,1173,16,5013
8.5,1173,16,5016
8.0,403,15,6189
8.0,403,15,6189
8.0,403,15,6189
8.0,403,15,6242
8.0,402,15,6232
8.0,392,15,6232
8.0,392,15,6232
8.0,392,15,6232
8.0,392,15,6232
8.0,392,15,6232
8.0,392,15,6232
8.0,392,15,6232
8.0,382,15,6216
8.0,382,15,6216
8.0,443,15,6216
8.0,443,15,6216
8.0,440,15,6216
8.5,1140,16,5076
8.5,1140,16,5076
8.5,1140,16,4976
8.5,1140,16,4976
8.5,1140,16,4976
8.5,1140,16,4976
8.5,1140,16,4976
8.5,1140,16,4976
8.5,1140,16,4976
8.5,1140,16,4526
8.5,1140,16,4524
8.5,1140,16,4524
8.5,1139,16,4524
8.5,1139,16,4524
8.5,1139,16,4524
8.5,1139,16,4524
8.5,1129,16,4524
8.5,129,16,4524
8.5,129,16,4524
8.5,133,16,4524
8.5,133,16,4524
8.5,133,16,4524
8.5,133,16,4524
8.5,132,16,4524
8.5,132,16,4524
8.5,131,16,4524
8.5,131,16,4524
8.5,131,16,4524
8.5,131,16,4524
8.5,131,16,4524
8.5,131,16,4524
8.5,131,16,4524
8.5,131,16,4524
8.5,131,16,4874
8.5,131,16,4874
8.5,131,16,4879
8.5,131,16,4879
8.5,131,16,4879
8.5,131,16,4879
8.5,131,16,4879
8.5,131,16,4879
8.5,131,16,4379
8.5,131,16,4379
8.5,131,16,4379
8.5,131,16,4379
8.5,131,16,4379
8.0,469,15,4510
8.0,469,15,4510
8.0,469,15,4510
8.0,464,15,4610
8.0,464,15,4610
8.0,464,15,4610
8.0,464,15,4610
8.0,464,15,4610
8.0,464,15,4610
8.0,464,15,4610
8.0,459,15,4660
8.0,459,15,4660
8.0,459,15,4660
8.0,459,15,4660
8.0,459,15,4660
8.0,459,15,4660
8.0,459,15,4660
8.0,227,15,4654
8.0,227,15,4654
8.0,227,15,4654
8.0,227,15,4654
8.0,222,15,4644
8.0,222,15,4643
8.0,222,15,4643
8.0,203,15,4643
8.0,206,15,4643
8.0,206,15,4643
8.0,206,15,4643
8.0,206,15,4643
8.0,206,15,4643
8.0,196,15,4643
8.0,196,15,4643
8.5,131,16,4512
8.5,131,16,4512
8.5,131,16,5212
8.5,131,16,5212
8.5,131,16,5212
8.5,131,16,5167
8.5,131,16,5167
8.5,131,16,5167
8.5,231,16,5167
8.5,331,16,5167
8.5,331,16,5167
8.5,331,16,5167
8.5,331,16,5167
8.5,331,16,5167
8.5,331,16,5167
8.5,331,16,5117
8.5,328,16,5117
8.5,328,16,5117
8.5,328,16,5122
8.5,328,16,5122
8.5,328,16,5122
8.5,328,16,5122
8.5,303,16,5122
8.5,303,16,5122
8.5,303,16,5122
8.5,301,16,4122
8.5,301,16,4122
8.5,301,16,4122
8.5,301,16,4122
8.5,301,16,4122
8.5,301,16,4122
8.5,301,16,4122
8.5,301,16,4122
8.5,301,16,4122
8.0,648,15,4423
8.0,648,15,4423
8.0,635,15,4423
8.0,635,15,4423
8.0,635,15,4423
7.5,494,14,5051
7.5,494,14,5051
7.5,494,14,6051
7.5,494,14,6051
7.5,492,14,6051
7.5,492,14,7001
7.5,492,14,7001
7.5,492,14,7001
7.5,492,14,7001
7.5,492,14,7001
7.5,492,14,7001
7.5,492,14,7001
7.5,492,14,7001
7.5,882,14,7006
7.5,882,14,6961
7.5,882,14,6981
7.5,882,14,6981
7.5,881,14,6971
7.5,881,14,6971
7.5,881,14,6971
7.5,881,14,6971
7.5,871,14,6367
7.5,871,14,6367
7.5,871,14,5717
7.5,871,14,5717
7.5,871,14,5717
7.5,871,14,5717
7.5,871,14,5717
7.5,869,14,4767
7.5,384,14,4767
7.5,384,14,4767
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3356
8.0,1462,15,3406
8.0,1462,15,3406
8.0,1462,15,3386
8.0,1462,15,3386
8.0,462,15,3386
8.0,462,15,3386
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3391
8.0,462,15,3441
8.0,462,15,3441
8.0,412,15,3441
8.0,412,15,3441
8.0,412,15,3441
8.0,412,15,3441
8.0,412,15,3441
8.5,654,16,3087
8.5,654,16,3087
8.5,654,16,3087
8.5,654,16,3087
8.5,654,16,3087
8.5,654,16,3087
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,654,16,3092
8.5,629,16,3092
8.5,629,16,3092
8.5,629,16,3092
8.5,629,16,3092
8.5,629,16,3092
8.5,629,16,3092
8.5,629,16,3092
8.5,629,16,2742
8.5,629,16,2742
8.5,629,16,2742
8.5,629,16,2742
8.5,629,16,2742
8.5,629,16,2742
8.5,629,16,2742
8.5,629,16,2743
8.5,629,16,2743
8.5,629,16,2743
8.5,629,16,2743
8.5,628,16,2743
8.5,628,16,2743
8.5,628,16,2743
8.5,628,16,2743
8.5,628,16,2743
8.5,628,16,2743
8.5,628,16,2743
8.5,628,16,2743
8.5,628,16,2743
8.5,703,16,2743
8.5,703,16,2743
8.5,703,16,2743
8.5,853,16,2743
8.5,853,16,2743
8.5,853,16,2743
8.5,853,16,2743
8.5,853,16,2743
8.5,853,16,2743
8.5,873,16,2743
8.5,873,16,2743
8.5,873,16,2743
8.5,873,16,2743
8.5,873,16,2743
8.5,873,16,2743
8.5,1223,16,2743
8.5,1223,16,2743
8.5,1223,16,2743
8.5,848,16,2743
8.5,848,16,2743
8.5,848,16,2743
8.5,848,16,2743
8.5,848,16,2743
