buyCost,lowerBuy,lowestIndex,findhigherBuy
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
7.5,340,14,7569
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,3429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.0,687,15,7110
8.0,687,15,7110
8.0,687,15,7110
8.0,687,15,7110
8.0,687,15,7110
8.0,687,15,7110
8.0,667,15,7110
8.0,667,15,7110
8.0,667,15,7110
8.0,860,15,7110
8.0,860,15,7110
8.0,860,15,7110
8.0,860,15,7110
8.0,860,15,7110
8.0,860,15,7110
8.0,860,15,7110
8.0,860,15,7110
8.0,837,15,7110
8.0,847,15,7110
8.0,847,15,7110
8.0,822,15,7110
8.0,822,15,7110
8.0,922,15,7110
8.0,922,15,7110
8.0,922,15,7110
8.0,932,15,7110
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4429
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,2681,16,4430
8.5,1681,16,4430
8.5,1681,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,1668,16,4430
8.5,768,16,4430
8.5,768,16,4430
8.5,768,16,4430
8.5,753,16,4430
8.5,753,16,4430
8.5,752,16,4430
9.0,2189,17,2241
9.0,2189,17,2241
9.0,2189,17,2241
9.0,2189,17,2241
9.0,2189,17,2241
9.0,2189,17,2241
9.0,2190,17,2241
9.0,2190,17,2241
9.0,2190,17,2241
