buyCost,lowerBuy,lowestIndex,findhigherBuy
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,432,12,1280
6.5,326,12,1279
6.5,326,12,1279
6.5,326,12,1279
6.5,326,12,1279
6.5,326,12,1279
6.5,326,12,1279
6.5,326,12,1279
6.5,325,12,1279
6.5,325,12,1279
6.5,335,12,1279
6.5,335,12,1279
6.5,335,12,1279
6.5,335,12,1279
6.5,335,12,1278
6.5,335,12,1278
6.5,338,12,1278
6.5,338,12,1278
6.5,338,12,1278
6.5,338,12,1278
6.0,17,11,1507
6.0,17,11,1507
6.0,14,11,1507
6.0,14,11,1507
6.0,34,11,1507
6.0,34,11,1507
6.0,33,11,1507
6.5,233,12,1278
6.5,232,12,1278
6.5,231,12,1278
6.5,231,12,1278
6.5,231,12,1278
6.5,231,12,1278
6.5,231,12,1278
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1279
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1269
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
6.5,241,12,1419
