buyCost,lowerBuy,lowestIndex,findhigherBuy
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1370,4,2563
2.5,1830,4,2463
2.5,1830,4,2463
2.5,1830,4,2663
2.5,1830,4,2663
2.5,1830,4,2663
2.5,1830,4,2663
2.5,1831,4,2663
2.5,1831,4,2663
2.5,1831,4,2663
2.5,1831,4,2663
2.5,1831,4,2663
2.5,1831,4,2663
2.5,1831,4,2663
2.5,1830,4,2663
2.5,1840,4,2663
2.5,1840,4,2663
2.5,1841,4,2663
2.5,1841,4,2663
2.5,1841,4,2663
2.5,1841,4,2663
2.5,1841,4,2663
2.5,1841,4,2663
2.5,1841,4,2663
2.5,1856,4,2663
2.5,1856,4,2663
2.5,1856,4,2763
2.5,1856,4,2763
2.5,1856,4,2763
2.5,1856,4,2763
2.5,1856,4,2763
2.5,1859,4,2763
2.5,1859,4,2763
2.5,1859,4,2763
2.5,1854,4,2763
2.5,1854,4,2763
2.5,1852,4,2763
2.5,1852,4,2763
2.5,1852,4,2763
2.5,1852,4,2763
2.5,1839,4,2763
2.5,1839,4,2763
2.5,1839,4,2763
2.5,1831,4,2763
2.5,1830,4,2763
2.5,1690,4,2763
2.5,1690,4,2763
2.5,1690,4,2763
2.5,1690,4,2763
2.5,1690,4,2763
2.5,1690,4,2763
2.5,1690,4,2763
2.5,1690,4,2763
2.5,1690,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1689,4,2763
2.5,1439,4,2821
2.5,1439,4,2821
2.5,1439,4,2821
2.5,1438,4,2821
2.5,1438,4,2821
2.5,1438,4,2821
2.5,1538,4,2821
2.5,1538,4,2821
2.5,1538,4,2821
2.5,1538,4,2821
2.5,1538,4,2811
2.5,1533,4,2811
2.5,1533,4,2811
2.5,1533,4,2811
2.5,1533,4,2811
2.5,1533,4,2811
2.5,1533,4,2811
2.5,1533,4,3321
2.5,1533,4,3321
2.5,1533,4,3321
2.5,1533,4,3321
2.5,1533,4,3321
2.5,1532,4,3321
2.5,1532,4,3321
2.5,1532,4,3321
2.5,1532,4,3321
2.5,1532,4,3321
2.5,1532,4,3321
2.5,1532,4,3321
2.5,1532,4,3321
2.5,1531,4,3321
2.5,1531,4,3321
2.5,1530,4,3321
2.5,1530,4,3321
2.5,1530,4,3321
2.5,1530,4,3321
2.5,1530,4,3321
2.5,1530,4,3321
2.5,1530,4,3321
2.5,1530,4,3321
2.5,1530,4,3321
2.5,1529,4,3321
2.5,1529,4,3321
2.5,1529,4,3281
2.5,1529,4,3281
2.5,1529,4,3281
2.5,1529,4,3281
2.5,1529,4,3281
2.5,1528,4,3281
2.5,1528,4,3281
2.0,433,3,4793
2.0,2433,3,4793
2.0,2433,3,4793
2.0,3462,3,4794
2.0,3462,3,4794
2.0,3462,3,4794
2.0,3462,3,4794
2.0,3462,3,4794
2.0,3457,3,4794
2.0,3457,3,4144
2.0,3457,3,4144
2.0,3462,3,4144
2.0,3462,3,4144
2.0,3461,3,4147
2.0,3411,3,4147
2.0,3411,3,4147
2.0,3411,3,4147
2.0,3311,3,4147
2.0,3311,3,4447
2.0,3314,3,4447
2.0,3314,3,4447
2.0,3314,3,4447
2.0,3038,3,4447
2.0,3038,3,4447
2.0,3038,3,4447
2.0,3038,3,4447
2.0,3038,3,4447
2.0,3038,3,4447
2.0,3041,3,4447
2.0,3051,3,4347
2.0,3051,3,4347
2.0,3051,3,4347
2.0,3051,3,4347
2.0,3051,3,4347
2.0,3772,3,4148
2.0,3772,3,4148
2.0,3772,3,4148
2.0,3772,3,4148
2.0,3672,3,4148
2.0,3672,3,4148
2.0,3672,3,4148
2.0,3672,3,4148
2.0,3672,3,4148
2.0,3672,3,4148
2.0,3672,3,4133
2.0,3672,3,4133
2.0,3672,3,4133
2.0,3619,3,4133
2.0,3666,3,4133
2.0,3666,3,4133
2.0,4266,3,4135
2.0,4266,3,4135
2.0,4266,3,4135
2.0,4266,3,4135
2.0,4267,3,4135
2.0,4267,3,4135
2.0,4331,3,4135
2.0,4331,3,4135
2.0,4328,3,4135
2.0,4328,3,4135
2.0,4328,3,4135
2.0,4328,3,5081
2.0,4328,3,4135
2.0,4328,3,5145
1.5,42,2,8838
1.5,392,2,8838
1.5,392,2,8838
1.5,1244,2,7133
1.5,1244,2,7133
1.5,1244,2,7133
1.5,3244,2,7133
1.5,2594,2,7133
1.5,2594,2,7113
1.5,3129,2,7113
1.5,3129,2,7113
1.5,3129,2,7113
1.5,3129,2,7122
1.5,4631,2,7124
1.5,4631,2,7124
1.5,4631,2,7124
1.5,4634,2,7124
1.5,4634,2,6724
1.5,4634,2,6860
1.5,4634,2,6870
1.5,4644,2,6870
1.5,4644,2,6870
1.5,4644,2,6870
1.5,4658,2,6870
1.5,4658,2,6870
1.5,4658,2,6870
1.5,4658,2,6870
1.5,4658,2,6870
1.5,4658,2,6820
1.0,1585,1,10420
1.0,1585,1,10420
1.0,2335,1,10420
1.0,2335,1,10420
1.0,2335,1,10420
1.0,2335,1,10420
1.0,2589,1,10437
1.0,2639,1,10442
1.0,2639,1,10442
1.0,2639,1,9942
1.0,2639,1,9942
1.0,2639,1,9942
1.0,2564,1,9942
1.0,2564,1,9942
1.0,2562,1,7877
1.0,2562,1,7877
1.0,2562,1,7877
1.0,1613,1,7877
1.0,1613,1,7877
1.0,1613,1,7877
1.0,1613,1,7877
1.0,1609,1,7877
1.0,1609,1,7877
1.0,1608,1,7777
1.0,1393,1,7877
1.0,1393,1,7877
1.0,1393,1,7877
1.0,1393,1,7877
1.0,1993,1,7877
1.0,1993,1,7881
1.0,2033,1,7880
1.0,3033,1,7880
1.0,3233,1,7880
1.0,3233,1,7880
1.0,3233,1,7880
1.0,3233,1,7880
1.0,3234,1,7960
1.0,3234,1,7960
1.0,3229,1,6960
1.0,3229,1,6960
1.0,3229,1,6960
1.0,3213,1,5620
1.0,3213,1,5620
1.0,3213,1,5620
1.0,3213,1,5620
1.0,3963,1,5620
1.0,3863,1,5620
1.0,3860,1,5619
1.0,3860,1,5619
1.0,3860,1,5610
1.0,3860,1,5610
1.0,3860,1,5608
1.0,3860,1,5608
1.0,3860,1,5608
1.0,3860,1,5651
1.0,3860,1,5651
1.0,4860,1,5651
1.0,4860,1,5650
