0,0,4367,4735,4857,4867,5733,5747,5754,5804,5808,5818,5894,5997,6980,6987,7091,7191,7459,7870,63230.0,2024-09-23 16:38:38.713,63231.99
0,0,4367,4735,4857,4867,5733,5747,5754,5804,5808,5818,5894,5997,6980,6987,7091,7191,7459,7870,63230.0,2024-09-23 16:38:38.831,63231.99
0,0,4307,4675,4797,4807,5673,5687,5694,5744,5748,5758,5834,5937,6920,6927,7031,7131,7399,7810,63231.99,2024-09-23 16:38:40.000,63231.99
0,0,3595,3963,4085,4095,4961,4975,4982,5032,5036,5046,5122,5225,6208,6215,6319,6419,6687,7098,63231.99,2024-09-23 16:38:40.111,63232.0
0,0,3595,3963,4085,4095,4961,4975,4982,5032,5036,5046,5122,5225,6208,6215,6319,6419,6687,7098,63231.99,2024-09-23 16:38:40.214,63232.0
0,0,3595,3963,4085,4095,4961,4975,4982,5032,5036,5046,5122,5225,6208,6215,6319,6419,6687,7098,63231.99,2024-09-23 16:38:40.311,63232.0
0,0,3595,3963,4085,4095,4961,4975,4982,5032,5036,5046,5122,5225,6208,6215,6319,6419,6687,7098,63231.99,2024-09-23 16:38:40.412,63232.0
0,0,3595,3963,4085,4095,4961,4975,4982,5032,5036,5046,5122,5225,6208,6215,6319,6419,6687,7098,63231.99,2024-09-23 16:38:40.510,63232.0
0,0,3545,3913,4035,4045,4911,4925,4932,4982,4986,4996,5072,5175,6158,6165,6269,6369,6637,7048,63231.99,2024-09-23 16:38:40.621,63232.0
0,0,3495,3863,3985,3995,4861,4875,4882,4932,4936,4946,5022,5125,6108,6115,6219,6319,6587,6998,63231.99,2024-09-23 16:38:40.746,63232.0
0,0,3391,3759,3881,3891,4757,4771,4778,4828,4832,4842,4918,5021,6004,6011,6115,6215,6483,6894,63231.99,2024-09-23 16:38:40.847,63232.0
0,0,3391,3759,3881,3891,4757,4771,4778,4828,4832,4842,4918,5021,6004,6011,6115,6215,6483,6894,63231.99,2024-09-23 16:38:40.980,63232.0
0,0,3391,3759,3881,3891,4757,4771,4778,4828,4832,4842,4918,5021,6004,6011,6115,6215,6483,6894,63231.99,2024-09-23 16:38:41.102,63232.0
0,0,3392,3760,3882,3892,4758,4772,4779,4829,4833,4843,4919,5022,6005,6012,6116,6216,6484,6895,63231.99,2024-09-23 16:38:41.201,63232.0
0,0,3392,3760,3882,3892,4758,4772,4779,4829,4833,4843,4919,5022,6005,6012,6116,6216,6484,6895,63231.99,2024-09-23 16:38:41.296,63231.99
0,0,3392,3760,3882,3892,4758,4772,4779,4829,4833,4843,4919,5022,6005,6012,6116,6216,6484,6895,63231.99,2024-09-23 16:38:41.431,63231.99
0,0,3392,3760,3882,3892,4758,4772,4779,4829,4833,4843,4919,5022,6005,6012,6116,6216,6484,6895,63231.99,2024-09-23 16:38:41.553,63231.99
0,0,3392,3760,3882,3892,4758,4772,4779,4829,4834,4844,4920,5023,6006,6013,6117,6217,6485,6896,63231.99,2024-09-23 16:38:41.651,63231.99
0,0,3396,3764,3886,3896,4762,4776,4783,4833,4838,4848,4924,5027,6010,6017,6121,6221,6489,6900,63231.99,2024-09-23 16:38:41.988,63231.99
0,0,3396,3764,3886,3896,4762,4776,4783,4833,4838,4848,4924,5027,6010,6017,6121,6221,6489,6900,63231.99,2024-09-23 16:38:42.098,63231.99
0,0,3396,3764,3886,3896,4762,4776,4783,4833,4838,4848,4924,5027,6010,6017,6121,6221,6489,6900,63231.99,2024-09-23 16:38:42.269,63231.99
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:42.387,63229.3
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:42.477,63229.3
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:42.563,63229.3
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:42.667,63229.3
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:42.769,63229.29
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:42.864,63229.29
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:42.965,63229.29
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:43.059,63229.29
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:43.191,63228.85
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:43.289,63228.85
0,0,3397,3765,3887,3897,4763,4777,4784,4834,4839,4849,4925,5028,6011,6018,6122,6222,6490,6901,63231.99,2024-09-23 16:38:43.396,63228.23
0,0,4109,4477,4599,4609,5475,5489,5496,5546,5551,5561,5637,5740,6723,6730,6834,6934,7202,7613,63231.99,2024-09-23 16:38:43.504,63228.23
0,0,4109,4477,4599,4609,5475,5489,5496,5546,5551,5561,5637,5740,6723,6730,6834,6934,7202,7613,63231.99,2024-09-23 16:38:43.616,63228.23
0,0,4109,4477,4599,4609,5475,5489,5496,5546,5551,5561,5637,5740,6723,6730,6834,6934,7202,7613,63231.99,2024-09-23 16:38:43.727,63228.23
0,0,4119,4487,4609,4619,5485,5499,5506,5556,5561,5571,5647,5750,6733,6740,6844,6944,7212,7623,63228.22,2024-09-23 16:38:43.829,63226.21
0,0,4119,4487,4609,4619,5485,5499,5506,5556,5561,5571,5647,5750,6733,6740,6844,6944,7212,7623,63228.22,2024-09-23 16:38:43.915,63226.21
0,0,4124,4492,4614,4624,5490,5504,5511,5561,5566,5576,5652,5755,6738,6745,6849,6949,7207,7628,63228.22,2024-09-23 16:38:44.013,63223.7
0,4163,8292,8660,8782,8792,9658,9672,9679,9729,9734,9744,9820,9923,10906,10913,11017,11117,11375,11796,63228.22,2024-09-23 16:38:44.105,63223.7
0,4613,8742,9110,9232,9242,10108,10122,10129,10179,10184,10194,10270,10373,11356,11363,11467,11567,11825,12246,63228.22,2024-09-23 16:38:44.222,63223.7
0,4613,8742,9110,9232,9242,10108,10122,10129,10179,10184,10194,10270,10373,11356,11363,11467,11567,11825,12246,63228.22,2024-09-23 16:38:44.335,63223.7
0,4613,8744,9112,9234,9244,10110,10124,10131,10181,10186,10196,10272,10375,11358,11365,11469,11569,11827,12248,63228.22,2024-09-23 16:38:44.436,63223.7
0,4613,8744,9112,9234,9244,10110,10124,10131,10181,10186,10196,10272,10375,11358,11365,11469,11569,11827,12248,63228.22,2024-09-23 16:38:44.547,63223.7
0,4613,8744,9112,9234,9244,10110,10114,10121,10171,10176,10186,10262,10365,11348,11355,11459,11559,11817,12238,63228.22,2024-09-23 16:38:44.664,63223.7
0,4613,8744,9112,9234,9244,10110,10114,10121,10171,10176,10186,10262,10365,11348,11355,11459,11559,11817,12238,63228.22,2024-09-23 16:38:44.767,63223.7
0,5613,9744,10112,10234,10244,11110,11114,11121,11171,11176,11186,11262,11365,12348,12355,12459,12559,12817,13238,63228.22,2024-09-23 16:38:44.860,63223.7
0,5663,9794,10152,10274,10284,11150,11154,11161,11211,11216,11226,11302,11405,12388,12395,12499,12599,12857,13278,63228.22,2024-09-23 16:38:44.955,63223.7
0,5763,9794,10152,10274,10284,11150,11154,11161,11211,11216,11226,11302,11405,12388,12395,12499,12599,12857,13278,63228.22,2024-09-23 16:38:45.055,63223.7
0,5763,9799,10157,10279,10289,11155,11159,11166,11216,11221,11231,11307,11410,12393,12399,12503,12603,12861,13282,63228.22,2024-09-23 16:38:45.187,63223.7
0,5763,9799,10157,10279,10289,11155,11159,11166,11216,11221,11231,11307,11410,12393,12399,12503,12603,12861,13282,63228.22,2024-09-23 16:38:45.296,63223.7
0,5763,9799,10157,10279,10289,11155,11159,11166,11216,11221,11231,11307,11410,12393,12399,12503,12603,12861,13282,63228.22,2024-09-23 16:38:45.408,63223.7
0,5763,9799,10157,10279,10289,11155,11159,11166,11216,11221,11231,11307,11410,12393,12399,12503,12603,12861,13282,63228.22,2024-09-23 16:38:45.499,63223.7
0,5763,9799,10157,10279,10289,11155,11159,11166,11216,11221,11231,11307,11410,12393,12399,12503,12603,12861,13282,63228.22,2024-09-23 16:38:45.587,63223.7
0,5763,9799,10157,10279,10289,11155,11159,11166,11216,11221,11231,11307,11410,12393,12399,12503,12604,12862,13283,63228.22,2024-09-23 16:38:45.672,63227.99
0,5763,9799,10132,10254,10264,11130,11134,11141,11191,11196,11206,11282,11385,12368,12374,12478,12579,12837,13258,63228.22,2024-09-23 16:38:45.761,63227.99
0,5710,9746,10079,10201,10211,11077,11081,11088,11138,11143,11153,11229,11332,12315,12321,12425,12526,12784,13205,63228.22,2024-09-23 16:38:45.853,63227.99
0,5710,9896,10229,10351,10361,11227,11231,11238,11288,11293,11303,11379,11482,12465,12471,12575,12676,12934,13355,63227.79,2024-09-23 16:38:45.961,63227.99
0,5710,9896,10229,10351,10361,11227,11231,11238,11288,11293,11303,11379,11482,12465,12471,12575,12676,12934,13355,63227.79,2024-09-23 16:38:46.069,63227.51
0,5707,9893,10226,10348,10358,11224,11228,11235,11285,11290,11300,11376,11479,12462,12468,12572,12673,12931,13352,63227.79,2024-09-23 16:38:46.225,63227.51
0,5707,9943,10276,10398,10408,11274,11278,11285,11335,11340,11350,11426,11529,12512,12518,12622,12723,12981,13402,63227.79,2024-09-23 16:38:46.321,63227.51
0,5707,9943,10276,10398,10408,11274,11278,11285,11335,11340,11350,11426,11529,12512,12518,12622,12723,12981,13402,63227.79,2024-09-23 16:38:46.428,63227.51
0,5707,9943,10276,10398,10408,11274,11278,11285,11335,11340,11350,11426,11529,12512,12518,12622,12723,12981,13402,63227.79,2024-09-23 16:38:46.520,63225.5
0,5707,9953,10286,10408,10418,11284,11288,11295,11345,11350,11360,11436,11539,12522,12528,12632,12733,12991,13412,63227.79,2024-09-23 16:38:46.635,63225.5
0,5707,9953,10286,10408,10418,11284,11288,11295,11345,11350,11360,11436,11539,12522,12528,12632,12733,12991,13412,63227.79,2024-09-23 16:38:46.724,63225.5
0,5706,9952,10285,10407,10417,11283,11287,11294,11344,11349,11359,11435,11538,12521,12527,12631,12732,12990,13411,63227.79,2024-09-23 16:38:46.818,63225.5
0,5705,9951,10284,10406,10416,11282,11286,11293,11343,11348,11358,11434,11537,12520,12526,12630,12731,12989,13410,63227.79,2024-09-23 16:38:46.912,63225.5
0,5152,9598,9931,10053,10063,10929,10933,10940,10990,10995,11005,11081,11184,12167,12173,12277,12378,12636,13057,63227.79,2024-09-23 16:38:47.027,63225.5
0,5152,9598,9931,10053,10063,10929,10933,10940,10990,10995,11005,11081,11184,12167,12173,12277,12378,12636,13057,63227.79,2024-09-23 16:38:47.160,63225.5
0,5092,9538,9871,9993,10003,10869,10873,10880,10930,10935,10945,11021,11124,12107,12113,12217,12318,12576,12997,63227.79,2024-09-23 16:38:47.597,63225.5
0,5192,9528,9861,9983,9993,10859,10863,10870,10920,10925,10935,11011,11114,12097,12103,12207,12308,12566,12987,63227.79,2024-09-23 16:38:47.758,63225.5
0,3669,7528,7861,7983,7993,8859,8863,8870,8920,8925,8935,9011,9114,10097,10103,10207,10308,10566,10987,63227.79,2024-09-23 16:38:47.862,63225.5
0,3669,7528,7861,7983,7993,8859,8863,8870,8920,8925,8935,9011,9114,10097,10103,10207,10308,10566,10987,63227.79,2024-09-23 16:38:47.998,63225.5
0,3669,7528,7861,7983,7993,8859,8863,8870,8920,8925,8935,9011,9114,10097,10103,10207,10308,10566,10987,63227.79,2024-09-23 16:38:48.096,63225.5
0,3669,7528,7861,7983,7993,8859,8863,8870,8920,8925,8935,9011,9114,10097,10103,10207,10308,10566,10987,63225.0,2024-09-23 16:38:48.217,63225.5
0,3669,7578,7911,8033,8043,8909,8913,8920,8970,8975,8985,9061,9164,10147,10153,10257,10358,10616,11037,63225.0,2024-09-23 16:38:48.346,63225.5
0,3669,7578,7911,8033,8043,8909,8913,8920,8970,8975,8985,9061,9164,10147,10153,10257,10358,10616,11037,63225.0,2024-09-23 16:38:48.458,63225.5
0,3669,7578,7911,8033,8043,8909,8913,8920,8970,8975,8985,9061,9164,10147,10153,10257,10358,10616,11037,63225.0,2024-09-23 16:38:48.562,63225.5
0,3558,7567,7900,8022,8032,8898,8902,8909,8959,8964,8974,9050,9153,10136,10142,10246,10347,10605,11026,63225.0,2024-09-23 16:38:48.839,63225.0
0,3558,7567,7900,7910,7920,8786,8790,8797,8847,8852,8862,8938,9041,10024,10030,10134,10235,10493,10914,63225.0,2024-09-23 16:38:48.934,63225.0
0,3537,7756,8089,8099,8109,8975,8979,8986,9036,9041,9051,9127,9230,10213,10219,10323,10424,10682,11103,63225.0,2024-09-23 16:38:49.356,63225.0
0,3537,7789,8122,8132,8142,9008,9012,9019,9069,9074,9084,9160,9263,10246,10252,10356,10457,10715,11136,63225.0,2024-09-23 16:38:49.444,63225.0
0,3537,7789,8122,8132,8142,9008,9012,9019,9069,9074,9084,9160,9263,10246,10252,10356,10457,10715,11136,63225.0,2024-09-23 16:38:49.537,63225.0
0,3517,7769,8102,8112,8122,8988,8992,8999,9049,9054,9064,9140,9243,10226,10232,10336,10437,10695,11116,63225.0,2024-09-23 16:38:49.627,63225.0
0,3517,7869,8202,8212,8222,9088,9092,9099,9149,9154,9164,9240,9343,10326,10332,10436,10537,10795,11216,63225.0,2024-09-23 16:38:49.717,63225.0
0,3517,7869,8202,8212,8222,9088,9092,9099,9149,9154,9164,9240,9343,10326,10332,10436,10537,10795,11216,63225.0,2024-09-23 16:38:49.805,63225.0
0,3528,7880,8163,8173,8183,9049,9053,9060,9110,9115,9125,9201,9304,10287,10293,10397,10498,10756,11177,63225.0,2024-09-23 16:38:49.898,63225.0
0,3508,7710,7993,8003,8013,8879,8883,8890,8940,8945,8955,9031,9134,10117,10123,10227,10328,10586,11007,63225.0,2024-09-23 16:38:49.996,63225.0
0,3508,7710,7993,8003,8013,8879,8883,8890,8940,8945,8955,9031,9134,10117,10123,10227,10328,10586,11007,63225.0,2024-09-23 16:38:50.108,63225.0
0,3508,7715,7998,8008,8018,8884,8888,8895,8945,8950,8960,9036,9139,10122,10128,10232,10333,10591,11012,63225.0,2024-09-23 16:38:50.214,63225.01
0,3508,7715,7998,8008,8018,8884,8888,8895,8945,8950,8960,9036,9139,10122,10128,10232,10333,10591,11012,63225.0,2024-09-23 16:38:50.310,63225.01
0,3508,7713,7996,8006,8016,8882,8886,8893,8943,8948,8958,9034,9137,10120,10126,10230,10331,10589,11010,63225.0,2024-09-23 16:38:50.416,63225.01
0,3533,7738,8021,8031,8041,8907,8911,8918,8968,8973,8983,9059,9162,10145,10151,10255,10356,10614,11035,63225.0,2024-09-23 16:38:50.562,63229.28
0,3533,6741,7024,7034,7044,7910,7914,7921,7971,7976,7986,8062,8165,9148,9154,9258,9359,9617,10038,63225.0,2024-09-23 16:38:50.656,63229.28
0,3533,6641,6924,6934,6944,7810,7814,7821,7871,7876,7886,7962,8065,9048,9054,9158,9259,9517,9938,63225.0,2024-09-23 16:38:50.749,63229.28
0,3533,6641,6924,6934,6944,7810,7814,7821,7871,7876,7886,7962,8065,9048,9054,9158,9259,9517,9938,63225.0,2024-09-23 16:38:50.841,63229.28
0,3533,6641,6924,6934,6944,7810,7814,7821,7871,7876,7886,7962,8065,9048,9054,9158,9259,9517,9938,63225.0,2024-09-23 16:38:50.937,63229.28
0,3533,6641,6924,6934,6944,7810,7814,7821,7871,7876,7886,7962,8065,9048,9054,9158,9259,9517,9938,63225.0,2024-09-23 16:38:51.051,63229.29
0,3533,6641,6924,6934,6944,7810,7814,7821,7871,7876,7886,7962,8065,9048,9054,9158,9259,9517,9938,63225.0,2024-09-23 16:38:51.313,63229.29
0,3533,6641,6924,6934,6944,7810,7814,7821,7871,7876,7886,7962,8065,9048,9054,9158,9259,9517,9938,63225.0,2024-09-23 16:38:51.404,63229.29
0,3433,6961,7244,7254,7264,8130,8134,8141,8191,8196,8206,8282,8385,9368,9374,9478,9579,9837,10258,63225.0,2024-09-23 16:38:51.684,63229.29
0,3433,6961,7244,7254,7264,8130,8134,8141,8191,8196,8206,8282,8385,9368,9374,9478,9579,9837,10258,63225.0,2024-09-23 16:38:51.779,63229.28
0,1669,5197,5480,5490,5500,6366,6370,6377,6427,6432,6442,6518,6621,7604,7610,7714,7815,8073,8494,63225.0,2024-09-23 16:38:52.018,63229.28
0,1668,5196,5479,5489,5499,6365,6369,6376,6426,6431,6441,6517,6620,7603,7609,7713,7814,8072,8493,63225.0,2024-09-23 16:38:52.118,63229.28
0,1668,5096,5379,5389,5399,6265,6269,6276,6326,6331,6341,6417,6520,7503,7509,7613,7714,7972,8393,63225.0,2024-09-23 16:38:52.221,63229.28
0,1668,5096,5379,5389,5399,6265,6269,6276,6326,6331,6341,6417,6520,7503,7509,7613,7714,7972,8393,63229.29,2024-09-23 16:38:52.323,63229.28
0,1668,5096,5379,5389,5399,6265,6269,6276,6326,6331,6341,6417,6520,7503,7509,7613,7714,7972,8393,63229.29,2024-09-23 16:38:52.415,63229.28
0,1668,5196,5479,5489,5500,6366,6370,6377,6427,6432,6442,6518,6621,7604,7610,7714,7815,8073,8494,63229.29,2024-09-23 16:38:52.513,63229.29
0,1668,5208,5491,5501,5512,6378,6382,6389,6439,6444,6454,6530,6633,7616,7622,7726,7827,8085,8506,63229.29,2024-09-23 16:38:52.603,63229.29
0,1663,5203,5486,5496,5507,6373,6377,6384,6434,6439,6449,6525,6628,7611,7617,7721,7822,8080,8501,63229.29,2024-09-23 16:38:52.766,63229.29
0,1663,5203,5486,5496,5507,6373,6377,6384,6434,6439,6449,6525,6628,7611,7617,7721,7822,8080,8501,63229.29,2024-09-23 16:38:52.867,63229.29
0,1663,5203,5486,5496,5507,6373,6377,6384,6434,6439,6449,6525,6628,7611,7617,7721,7822,8080,8501,63229.29,2024-09-23 16:38:52.987,63229.29
0,1663,5203,5486,5496,5507,6373,6377,6384,6434,6439,6449,6525,6628,7611,7617,7721,7822,8080,8501,63229.29,2024-09-23 16:38:53.080,63229.29
0,1663,5203,5486,5496,5507,6373,6377,6384,6434,6439,6449,6525,6628,7611,7617,7721,7822,8080,8501,63229.29,2024-09-23 16:38:53.175,63229.29
0,1663,5203,5486,5496,5507,6373,6377,6384,6434,6439,6449,6525,6628,7611,7617,7721,7822,8080,8501,63229.29,2024-09-23 16:38:53.267,63229.29
0,1663,5203,5486,5496,5507,6373,6377,6384,6434,6439,6449,6525,6628,7611,7617,7721,7822,8080,8501,63229.29,2024-09-23 16:38:53.367,63229.29
0,1663,5101,5384,5394,5405,6271,6275,6282,6332,6337,6347,6423,6526,7509,7515,7619,7720,7978,8399,63229.29,2024-09-23 16:38:53.464,63231.98
0,1663,5101,5384,5394,5405,6271,6275,6282,6332,6337,6347,6423,6526,7509,7515,7619,7720,7978,8399,63229.29,2024-09-23 16:38:53.570,63231.98
0,1663,5101,5384,5394,5405,6271,6275,6282,6332,6337,6347,6423,6526,7509,7515,7619,7720,7978,8399,63229.29,2024-09-23 16:38:53.659,63231.98
0,1663,5101,5384,5394,5405,6271,6275,6282,6332,6337,6347,6423,6526,7509,7515,7619,7720,7978,8399,63229.29,2024-09-23 16:38:53.755,63231.98
0,1663,5101,5384,5394,5405,6271,6275,6282,6332,6337,6347,6423,6526,7509,7515,7619,7720,7978,8399,63229.29,2024-09-23 16:38:53.846,63234.0
0,1663,5101,5384,5394,5405,6271,6275,6282,6332,6337,6347,6423,6526,7509,7515,7619,7720,7978,8399,63229.29,2024-09-23 16:38:53.940,63234.0
