buyCost,lowerBuy,lowestIndex,findhigherBuy
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.0,839,5,959
3.5,761,6,194
3.5,761,6,194
3.5,761,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.5,661,6,194
3.0,91,5,849
3.0,90,5,849
3.0,92,5,849
3.0,89,5,849
3.0,89,5,849
3.0,1089,5,849
3.0,1089,5,849
3.0,1092,5,849
3.0,1162,5,849
3.0,1162,5,849
3.0,1162,5,849
3.0,1162,5,849
3.0,1162,5,849
3.0,1162,5,849
