buyCost,lowerBuy,lowestIndex,findhigherBuy
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
0.5,9118,0,2964
