buyCost,lowerBuy,lowestIndex,findhigherBuy
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
3.0,1420,5,588
2.5,237,4,1391
2.5,237,4,1441
2.5,237,4,1441
2.5,237,4,1441
2.5,237,4,1441
2.5,237,4,1441
2.5,137,4,1461
2.5,20,4,1461
2.5,20,4,1461
2.5,20,4,1461
2.5,20,4,1464
2.5,20,4,1464
3.0,817,5,608
3.0,817,5,608
3.0,817,5,608
3.0,817,5,608
2.5,3,4,1384
2.5,3,4,1384
3.0,810,5,608
3.0,810,5,603
3.0,810,5,603
3.0,810,5,603
3.0,810,5,603
3.0,810,5,603
3.0,810,5,603
3.0,810,5,603
3.0,810,5,603
3.0,810,5,603
3.0,810,5,653
3.0,810,5,653
3.0,810,5,653
3.0,809,5,653
3.0,809,5,653
3.0,809,5,653
3.0,809,5,653
3.0,809,5,653
3.0,809,5,653
3.0,809,5,653
3.0,809,5,653
2.5,795,4,1421
2.5,794,4,1421
2.5,794,4,1421
2.5,794,4,1421
2.5,794,4,1471
2.5,804,4,1471
2.5,714,4,1431
2.5,714,4,1431
2.5,713,4,1431
2.5,713,4,1431
2.5,713,4,1431
2.5,713,4,1431
2.5,713,4,1431
2.5,718,4,1431
2.5,718,4,1431
2.5,728,4,1431
2.5,728,4,1431
2.5,728,4,1431
2.5,728,4,1431
2.5,728,4,1431
2.5,728,4,1431
2.5,838,4,1431
2.5,838,4,1431
2.5,838,4,1431
2.5,838,4,1431
2.5,838,4,1381
2.5,838,4,1381
2.5,838,4,1381
2.5,838,4,1381
2.5,837,4,1381
2.5,837,4,1381
2.5,837,4,1381
2.5,841,4,1384
2.5,791,4,1384
2.5,791,4,1384
2.5,791,4,1384
2.5,691,4,1384
2.5,686,4,1384
2.5,686,4,1384
2.5,686,4,1384
2.5,696,4,2384
2.5,596,4,2384
2.5,593,4,2384
2.5,590,4,2384
2.5,570,4,2384
2.5,570,4,2384
2.5,570,4,2384
2.5,570,4,2384
2.5,560,4,2384
2.5,580,4,2384
2.5,580,4,2384
2.5,573,4,2384
2.5,573,4,2384
2.5,573,4,2384
2.5,573,4,2384
2.5,573,4,2384
2.5,570,4,2284
2.5,570,4,2284
2.5,570,4,2284
2.5,565,4,2284
2.5,565,4,2284
2.5,555,4,2279
2.5,540,4,2279
2.5,539,4,2279
2.5,539,4,2279
2.5,539,4,2279
2.5,539,4,2279
2.5,539,4,2279
2.5,539,4,2279
2.5,530,4,2279
2.5,530,4,2279
2.5,530,4,2229
2.5,530,4,2229
2.5,490,4,2229
2.5,490,4,2229
2.5,490,4,2229
2.5,490,4,2229
2.5,490,4,2229
2.5,490,4,2229
2.5,490,4,2229
2.5,510,4,2229
2.5,1046,4,1723
2.5,1046,4,1723
2.5,1041,4,1723
2.5,1041,4,1723
2.5,1041,4,1723
2.5,1041,4,1723
2.5,1041,4,1723
2.5,1041,4,1723
2.5,1041,4,1723
2.5,1041,4,1723
2.5,973,4,1718
2.5,973,4,1718
2.5,973,4,1718
2.5,972,4,1718
2.5,922,4,1768
2.5,922,4,1768
2.5,872,4,1768
2.5,860,4,1768
2.5,910,4,1768
2.5,910,4,1768
2.5,813,4,1758
2.5,813,4,1758
2.5,813,4,1758
2.5,813,4,1738
2.5,812,4,1738
2.5,812,4,1738
2.5,462,4,1738
2.5,382,4,1738
2.5,382,4,1738
2.5,382,4,1738
