buyCost,lowerBuy,lowestIndex,findhigherBuy
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,6027,5,2281
3.0,1092,5,1729
3.0,1092,5,1729
3.0,1092,5,1729
3.0,1092,5,1729
3.0,116,5,1729
3.0,66,5,1729
3.0,66,5,1729
3.5,273,6,1626
3.5,273,6,1626
3.5,273,6,1626
3.5,273,6,1626
3.5,273,6,1626
3.5,273,6,1626
3.5,273,6,1626
3.5,273,6,1626
3.5,263,6,1626
3.5,263,6,1626
3.5,263,6,1626
3.5,263,6,1626
3.5,263,6,1626
3.5,263,6,1626
3.5,263,6,1626
3.5,263,6,1626
3.5,413,6,1626
3.5,413,6,1626
3.5,413,6,1626
3.5,413,6,1626
3.5,412,6,1626
3.5,412,6,1626
3.5,412,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,462,6,1626
3.5,512,6,1626
3.5,384,6,1626
3.5,384,6,1624
3.5,384,6,1624
3.5,484,6,1624
3.5,484,6,1624
3.5,484,6,1624
3.5,484,6,1624
3.5,484,6,1624
3.5,484,6,1624
3.5,484,6,1624
3.5,484,6,1624
3.5,479,6,1624
3.5,479,6,1624
3.5,479,6,1624
3.5,479,6,1624
3.5,479,6,1624
3.5,479,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,476,6,1624
3.5,466,6,1624
3.5,466,6,1624
3.5,466,6,1624
3.5,466,6,1624
3.5,466,6,1624
3.5,466,6,1624
3.5,461,6,1624
3.5,461,6,1624
3.5,451,6,1624
3.5,451,6,1624
3.5,451,6,1624
3.5,451,6,1624
3.5,451,6,1624
3.0,719,5,1905
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,694,5,1855
3.0,813,5,1855
3.0,813,5,1855
3.0,813,5,1855
3.0,763,5,1855
3.0,763,5,1855
3.0,663,5,1855
3.0,663,5,1855
3.0,542,5,1855
3.0,542,5,1855
3.0,542,5,1855
3.0,543,5,1855
3.0,200,5,1655
3.0,200,5,1655
3.0,200,5,1655
3.0,200,5,1655
3.0,200,5,1655
3.0,200,5,1655
3.0,200,5,1655
3.0,200,5,1655
3.0,197,5,1655
3.0,197,5,1655
3.0,197,5,1657
3.0,191,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,91,5,1657
3.0,90,5,1657
3.0,90,5,1657
3.0,90,5,1657
3.0,90,5,1657
3.0,90,5,1657
3.0,70,5,1657
3.0,70,5,1662
3.0,50,5,1662
3.0,50,5,1662
3.0,46,5,1662
3.0,46,5,1662
3.0,46,5,1662
3.0,46,5,1662
3.0,20,5,1662
3.0,20,5,1662
3.0,20,5,1662
3.0,20,5,1662
3.0,20,5,1662
3.0,17,5,1662
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1574
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1524
3.5,258,6,1549
3.5,258,6,1549
3.5,258,6,1549
3.5,258,6,1549
3.0,12,5,1657
3.0,12,5,1657
3.0,12,5,1657
3.0,12,5,1657
3.0,12,5,1657
3.0,13,5,1657
3.0,114,5,1658
3.0,114,5,1658
3.0,114,5,1658
3.0,114,5,1658
3.0,114,5,1658
3.0,111,5,1658
3.0,111,5,1658
3.0,111,5,1658
3.0,106,5,1658
3.0,116,5,1658
3.0,216,5,1658
3.0,216,5,1658
3.0,215,5,1658
3.0,215,5,1658
3.0,215,5,1658
3.5,279,6,1549
3.5,279,6,1549
3.5,279,6,1549
3.5,279,6,1549
3.5,276,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,273,6,1549
3.5,173,6,1549
3.5,173,6,1549
3.5,173,6,1549
3.5,173,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.5,178,6,1549
3.0,41,5,1557
3.0,41,5,1557
3.0,41,5,1557
3.0,41,5,1557
3.0,41,5,1557
3.0,41,5,1557
3.0,41,5,1557
3.0,41,5,1557
3.0,41,5,1557
3.0,41,5,1557
3.0,44,5,1557
3.0,44,5,1557
3.0,44,5,1557
3.0,44,5,1557
3.0,44,5,1557
3.0,44,5,1557
3.0,44,5,1557
3.0,44,5,1557
3.0,49,5,1557
3.0,49,5,1557
3.0,49,5,1557
3.0,49,5,1557
3.0,49,5,1557
3.0,49,5,1557
3.0,39,5,1557
3.0,39,5,1557
3.0,39,5,1557
3.0,39,5,1557
3.0,39,5,1557
3.0,39,5,1557
3.0,39,5,1557
3.0,1042,5,1557
3.0,1042,5,1557
3.0,732,5,1557
3.0,732,5,1557
