buyCost,lowerBuy,lowestIndex,findhigherBuy
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
4.0,103,7,1131
2.5,60,4,10351
2.5,1159,4,10351
2.5,1158,4,10351
2.5,1150,4,10351
2.5,1150,4,10351
2.5,1150,4,10352
2.5,1150,4,10352
2.5,1150,4,10352
2.5,1150,4,10352
2.5,1150,4,10352
2.5,1150,4,10352
2.5,1251,4,9954
2.5,1250,4,9954
2.5,1250,4,9954
2.5,1250,4,9954
2.5,1198,4,4487
2.5,1198,4,4487
2.5,1198,4,4487
2.5,2193,4,4467
2.5,2212,4,4417
2.5,1973,4,4364
2.5,1973,4,4364
2.5,1973,4,4364
2.5,1967,4,4364
2.5,1967,4,4364
2.5,1977,4,4364
2.5,1977,4,4364
2.5,1977,4,4364
2.5,1977,4,4364
2.5,2021,4,3714
2.5,2021,4,3714
2.5,1309,4,3651
2.5,1309,4,3651
2.5,1310,4,3651
2.5,1310,4,3656
2.5,1310,4,3656
2.5,1310,4,3656
2.5,1510,4,3256
2.5,1510,4,3256
2.5,1510,4,2344
2.5,1514,4,2344
2.5,1514,4,2344
2.5,1514,4,2344
2.5,1514,4,2344
2.5,1514,4,2344
2.5,1514,4,2344
2.5,1514,4,2194
2.5,1513,4,2194
2.5,1513,4,2194
2.5,1513,4,2144
2.5,1513,4,2144
2.5,1513,4,2144
2.5,1509,4,2144
2.5,1059,4,2244
2.5,1059,4,2244
2.5,1059,4,1644
2.5,1059,4,1644
2.5,1059,4,1644
2.5,1059,4,1644
2.5,59,4,1644
2.5,59,4,1644
2.5,59,4,1644
2.5,59,4,1644
2.5,59,4,1644
2.5,59,4,1669
2.5,65,4,1669
2.5,65,4,1685
2.5,65,4,1585
2.5,65,4,1585
2.5,64,4,1335
3.0,504,5,1155
3.0,504,5,1155
3.0,504,5,1155
3.0,504,5,1155
3.0,504,5,1155
3.0,504,5,1155
3.0,504,5,1131
3.0,504,5,1131
3.0,504,5,1141
3.0,504,5,1141
3.0,504,5,1141
3.0,504,5,1141
3.0,504,5,1141
3.0,504,5,1141
3.0,504,5,1141
2.5,91,4,1271
2.5,91,4,1271
2.5,90,4,1276
2.5,90,4,1276
2.5,91,4,1276
2.5,91,4,1277
2.5,91,4,1277
2.5,91,4,1282
2.5,91,4,1282
2.5,91,4,1282
2.5,91,4,1282
2.5,11,4,1282
2.5,16,4,1282
2.5,16,4,1282
2.5,98,4,1282
2.5,98,4,1282
2.5,249,4,1282
2.5,249,4,1283
2.5,249,4,1283
2.5,249,4,1283
2.5,238,4,1283
2.5,238,4,1283
2.5,238,4,1283
2.5,238,4,1283
2.5,238,4,1283
2.5,165,4,1283
2.5,165,4,1283
2.5,165,4,1283
2.5,165,4,1283
2.5,165,4,1283
2.5,165,4,1283
3.0,504,5,1103
3.0,504,5,1103
3.0,504,5,1103
3.0,504,5,1103
3.0,504,5,1103
3.0,504,5,1103
3.0,504,5,1103
3.0,504,5,1103
3.0,504,5,1103
2.5,558,4,1267
2.5,558,4,1267
2.5,568,4,1267
2.5,568,4,1267
2.5,1468,4,1267
2.5,1465,4,1267
2.5,1465,4,1417
2.5,1464,4,1267
2.5,1444,4,2315
2.5,1494,4,1267
2.5,1494,4,1267
2.0,691,3,1440
2.0,2391,3,1440
2.0,4371,3,1740
2.0,4371,3,1740
2.0,4346,3,1740
2.0,4346,3,1740
2.0,5696,3,1800
2.0,5696,3,1800
2.0,5646,3,1840
2.0,5613,3,1840
2.0,5613,3,1840
2.0,5613,3,1840
2.0,5613,3,1840
2.0,5613,3,1840
2.0,6307,3,1840
2.0,6307,3,1840
2.0,6357,3,1840
2.0,6304,3,1841
2.0,6304,3,1841
2.0,6304,3,1841
2.0,6314,3,1851
2.0,6309,3,1901
2.0,6309,3,1901
2.0,6309,3,1901
2.0,6309,3,1901
2.0,6309,3,1901
2.0,6302,3,1901
2.0,6302,3,1901
2.0,6202,3,1901
2.0,6202,3,2001
2.0,6192,3,2001
2.0,6192,3,2001
2.0,5692,3,2001
2.0,5692,3,2001
2.0,5692,3,1951
2.0,5702,3,1651
2.0,5699,3,1701
2.0,5689,3,1691
2.0,5689,3,1691
2.0,5689,3,1651
2.0,5689,3,1651
2.0,5689,3,1651
2.0,5689,3,1651
2.0,5688,3,1652
2.0,5688,3,1652
2.0,5688,3,1662
2.0,5728,3,1662
2.0,5728,3,1662
2.0,5737,3,1661
2.0,5797,3,1656
2.0,5797,3,1656
2.0,5797,3,1656
2.0,5596,3,1656
2.0,5596,3,1656
2.0,5596,3,1656
2.0,5596,3,1606
2.0,4586,3,1606
2.0,4586,3,1606
2.0,4586,3,1606
2.0,4585,3,1606
2.0,3863,3,1606
2.0,2883,3,1606
2.0,2883,3,1606
2.0,2883,3,1606
2.0,2848,3,1606
2.0,2847,3,1606
2.0,2847,3,1606
2.0,2847,3,1606
2.0,2847,3,1606
2.0,2847,3,1606
2.0,3146,3,1506
2.0,3146,3,1506
2.0,3145,3,1506
2.0,3145,3,1506
2.0,3165,3,1506
2.0,3165,3,1506
2.0,3164,3,1506
2.0,3164,3,1506
2.0,3164,3,1506
2.0,3164,3,1506
2.0,3164,3,1506
2.0,3164,3,1506
2.0,3160,3,1506
2.0,3160,3,1506
2.0,3158,3,1456
2.0,3158,3,1456
2.0,3108,3,1456
2.0,3108,3,1456
2.0,3108,3,1456
2.0,3108,3,1456
2.0,3108,3,1456
2.0,3108,3,1456
2.0,3108,3,1456
2.0,3018,3,1458
2.0,3018,3,1458
2.0,3018,3,1458
2.0,3018,3,1458
2.0,3059,3,1458
2.0,3059,3,1458
2.0,2534,3,1458
2.0,2534,3,1458
2.0,2513,3,1448
2.0,2513,3,1448
2.0,2513,3,1448
2.0,2513,3,1448
2.0,2513,3,1448
2.0,1691,3,1448
2.0,740,3,1398
2.0,740,3,1398
2.0,740,3,1398
2.0,740,3,1398
2.0,740,3,1398
2.0,740,3,1398
2.0,740,3,1398
2.0,739,3,1398
2.0,739,3,1398
2.0,739,3,1398
2.0,501,3,1398
2.0,236,3,1398
2.0,236,3,1398
2.5,570,4,1188
2.5,570,4,1188
2.5,570,4,1188
2.5,570,4,1188
2.5,570,4,1188
2.5,570,4,1188
2.5,570,4,1188
2.5,570,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.5,560,4,1138
2.0,739,3,1338
2.0,739,3,1338
2.0,739,3,1338
2.0,739,3,1338
2.0,739,3,1338
2.0,739,3,1338
2.0,739,3,1338
2.0,840,3,1288
2.0,790,3,1288
2.0,790,3,1288
2.0,840,3,1288
2.0,840,3,1288
2.0,841,3,1288
2.0,841,3,1288
2.0,838,3,1288
2.0,837,3,1288
2.0,837,3,1288
2.0,887,3,1288
2.0,887,3,1288
2.0,887,3,1288
2.0,886,3,1288
2.0,886,3,1288
2.0,886,3,1288
2.0,886,3,1288
2.0,1636,3,1288
2.0,1636,3,1288
2.0,1637,3,1288
2.0,1637,3,1288
2.0,1637,3,1288
2.0,1587,3,1288
2.0,1587,3,1288
2.0,1587,3,1288
2.0,1587,3,1288
2.0,1587,3,1288
2.0,1587,3,1288
2.0,1587,3,1288
2.0,1587,3,1288
2.0,1587,3,1288
2.0,1591,3,1288
2.0,1591,3,1288
2.0,1595,3,1288
2.0,1595,3,1188
2.0,1595,3,1188
2.0,1595,3,1188
2.0,1595,3,1188
2.0,1595,3,1188
2.0,596,3,1189
2.0,846,3,1189
2.0,846,3,1189
2.0,846,3,1189
2.0,846,3,1189
2.0,846,3,1189
2.0,846,3,1183
2.0,846,3,1183
2.0,846,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1186
2.0,856,3,1206
2.0,856,3,1206
2.0,856,3,1206
2.0,856,3,1206
2.0,856,3,1206
2.0,854,3,1206
2.0,854,3,1206
2.0,854,3,1206
2.0,715,3,1206
2.0,715,3,1206
2.0,715,3,1206
2.0,715,3,1206
2.0,715,3,1206
2.0,715,3,1206
2.0,715,3,1206
2.0,715,3,1206
2.0,720,3,1205
2.0,720,3,1205
2.0,720,3,1205
2.0,725,3,1205
2.0,725,3,1205
2.0,725,3,1205
2.0,725,3,1205
2.0,724,3,1205
2.0,724,3,1205
2.0,724,3,1205
2.0,724,3,1205
2.0,674,3,1205
2.0,674,3,1205
2.0,674,3,1205
2.0,674,3,1205
2.0,624,3,1205
2.0,624,3,1205
2.0,624,3,1205
2.0,624,3,1205
2.0,624,3,1205
2.0,627,3,1205
2.0,622,3,1205
2.0,631,3,1205
2.0,632,3,1205
2.0,632,3,1205
2.0,632,3,1205
2.0,632,3,1205
2.0,632,3,1205
2.0,632,3,1205
2.0,632,3,1205
2.0,632,3,1205
2.0,637,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,636,3,1205
2.0,631,3,1205
2.0,630,3,1235
2.0,630,3,1235
2.0,630,3,1235
2.0,630,3,1235
2.0,630,3,1235
2.0,580,3,1235
2.0,580,3,1235
2.0,580,3,1235
2.0,580,3,1235
2.0,580,3,1235
2.0,580,3,1235
2.0,580,3,1235
2.0,580,3,1235
2.0,580,3,1235
2.0,567,3,1235
2.0,567,3,1235
2.0,567,3,1235
2.0,567,3,1235
2.0,567,3,1235
2.0,567,3,1235
2.0,567,3,1235
2.0,562,3,1235
2.0,563,3,1235
2.0,553,3,1235
2.0,553,3,1235
2.0,553,3,1235
2.0,555,3,1235
2.0,555,3,1235
2.0,555,3,1235
2.0,555,3,1235
2.0,555,3,1235
2.0,555,3,1235
