buyCost,lowerBuy,lowestIndex,findhigherBuy
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4936,17,2981
9.0,4924,17,2491
9.0,4924,17,2491
9.0,4924,17,2491
9.0,4924,17,2491
9.0,4924,17,2491
9.0,4924,17,2491
9.0,4924,17,2491
9.0,4924,17,2491
9.0,4924,17,2491
9.0,4924,17,2526
9.0,4924,17,2526
9.0,4924,17,2526
9.0,4924,17,2526
9.0,4924,17,2526
9.0,5024,17,2526
9.0,5024,17,2526
9.0,5014,17,2526
9.0,5014,17,2526
9.0,5014,17,2526
9.0,5014,17,2526
9.0,5014,17,2526
9.0,5014,17,3526
9.0,5014,17,3526
9.0,4959,17,3526
9.0,4959,17,3526
9.0,4959,17,3526
9.0,4959,17,3526
9.0,4959,17,3526
9.0,4959,17,3526
9.0,4959,17,3526
9.0,3884,17,2526
9.0,3884,17,2526
9.0,3881,17,2576
9.0,3881,17,2576
9.0,3881,17,2576
9.0,3081,17,2576
9.0,2981,17,2576
9.0,2481,17,2576
9.0,2481,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2441,17,2576
9.0,2440,17,2576
9.0,2440,17,2576
9.0,2440,17,2576
9.0,2440,17,2576
9.0,3440,17,2576
9.0,3440,17,2576
9.0,3440,17,2576
9.0,3440,17,2576
9.0,3440,17,2576
9.0,3440,17,2576
9.0,3440,17,2576
9.0,3440,17,2576
9.0,3440,17,2576
9.0,3390,17,2581
9.0,3390,17,2581
9.0,3390,17,2581
9.0,3389,17,2581
9.0,3389,17,2581
9.0,3389,17,2581
9.0,3389,17,2581
9.0,3386,17,2581
9.0,3386,17,2581
9.0,3386,17,2581
9.0,3386,17,2581
9.0,3386,17,2581
9.0,3386,17,2581
9.0,3386,17,2581
9.0,3686,17,2581
9.0,3686,17,2581
9.0,3686,17,2581
9.0,3656,17,2581
9.0,3656,17,2581
9.0,3656,17,2581
9.0,3656,17,2581
9.0,3656,17,2581
9.0,3656,17,3581
9.0,3656,17,3581
9.0,3656,17,3581
9.0,3656,17,3581
9.0,3656,17,3581
9.0,3648,17,3581
9.0,1,17,3581
9.0,1,17,3581
9.0,1,17,3581
9.0,1,17,3581
9.0,1,17,3581
9.0,1,17,3581
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3631,18,0
9.5,3626,18,0
9.5,3626,18,0
9.5,3626,18,0
9.5,3626,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,3627,18,0
9.5,4627,18,0
9.5,4627,18,0
9.5,4626,18,0
9.5,4626,18,0
9.5,5416,18,0
9.5,5416,18,0
9.5,5416,18,0
9.5,5416,18,0
9.5,5416,18,0
9.5,5416,18,0
9.5,5416,18,0
9.5,6416,18,0
9.5,6416,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6666,18,0
9.5,6665,18,0
9.5,6662,18,0
9.5,6662,18,0
9.5,6674,18,0
9.5,6674,18,0
9.5,6674,18,0
9.5,6674,18,0
9.5,6624,18,0
9.5,6624,18,0
9.5,6624,18,0
9.5,6624,18,0
9.5,6624,18,0
9.5,6624,18,0
9.5,6624,18,0
9.5,6624,18,0
9.5,6629,18,0
9.5,6629,18,0
9.5,6629,18,0
9.5,6629,18,0
9.5,6629,18,0
9.5,6629,18,0
9.5,6629,18,0
9.5,6629,18,0
9.5,6629,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6359,18,0
9.5,6409,18,0
9.5,6409,18,0
9.5,6409,18,0
9.5,6409,18,0
9.5,6389,18,0
9.5,6389,18,0
9.5,6389,18,0
9.5,6390,18,0
9.5,6390,18,0
9.5,6390,18,0
9.5,6390,18,0
9.5,6390,18,0
9.5,6390,18,0
9.5,6390,18,0
9.5,6758,18,0
9.5,6758,18,0
9.5,7450,18,0
9.5,7450,18,0
9.5,7450,18,0
9.5,7460,18,0
9.5,7460,18,0
9.5,7460,18,0
9.5,7460,18,0
9.5,7460,18,0
9.5,7465,18,0
9.5,7454,18,0
