buyCost,lowerBuy,lowestIndex,findhigherBuy
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
6.0,383,11,1114
5.0,728,9,1411
5.0,728,9,1411
5.0,727,9,1411
5.0,727,9,1461
5.0,727,9,1461
5.0,727,9,1463
5.0,722,9,1473
5.0,722,9,1473
5.0,711,9,1503
5.0,711,9,1503
5.0,711,9,1503
5.0,711,9,1503
5.0,711,9,1503
5.0,711,9,1516
5.0,711,9,1516
5.0,701,9,1516
5.0,696,9,1516
5.0,696,9,1516
5.0,696,9,1516
5.0,696,9,1526
5.0,693,9,5526
5.0,693,9,5566
5.0,693,9,5566
5.0,690,9,5566
5.0,690,9,5566
5.0,437,9,5568
5.0,437,9,5569
5.0,437,9,5569
4.5,37,8,6969
4.5,40,8,6969
4.5,41,8,6971
4.5,41,8,6971
4.5,41,8,6971
4.5,41,8,6973
4.5,41,8,6973
4.5,41,8,6973
4.5,41,8,6974
4.5,41,8,6974
4.5,41,8,6974
5.0,1026,9,5923
5.0,1026,9,5923
5.0,1026,9,5923
5.0,1026,9,5423
5.0,1026,9,5423
5.0,1026,9,5423
5.0,1026,9,5423
4.5,1,8,6423
4.5,1,8,6423
4.5,1,8,6423
4.5,1,8,6423
4.5,1,8,6423
4.5,1,8,6423
5.0,1023,9,5434
5.0,1023,9,5434
5.0,1023,9,5434
5.0,1023,9,5434
5.0,1023,9,5434
5.0,1023,9,5434
5.0,1023,9,5434
5.0,1023,9,5434
5.0,1023,9,5437
5.0,1023,9,5437
5.0,1023,9,5437
5.0,1023,9,5624
5.0,1023,9,5624
5.0,1023,9,5623
5.0,1023,9,5623
5.0,1023,9,5623
5.0,1022,9,6623
5.0,1022,9,6623
5.0,1022,9,6623
5.0,1022,9,6623
5.0,1022,9,6623
5.0,972,9,6603
5.0,971,9,6603
5.0,971,9,6603
5.0,971,9,6603
5.0,971,9,6603
5.0,971,9,6603
5.0,971,9,6603
5.0,968,9,6633
5.0,968,9,6633
5.0,968,9,6633
5.0,968,9,6633
5.0,968,9,6633
5.0,968,9,6633
5.0,968,9,6633
5.0,968,9,6633
5.0,968,9,6633
5.0,968,9,6883
5.0,968,9,6883
5.0,968,9,6883
5.0,968,9,6883
5.0,948,9,6883
5.0,948,9,6883
5.0,948,9,6983
5.0,948,9,6983
5.0,948,9,6983
5.0,948,9,6983
5.0,1020,9,6983
5.0,1020,9,6983
5.0,1748,9,6983
5.0,1748,9,6983
5.0,1749,9,6983
5.0,1749,9,6983
5.0,1730,9,6983
5.0,1730,9,6983
5.0,730,9,6983
5.0,730,9,6983
5.0,730,9,6983
5.0,740,9,5983
5.0,730,9,5983
5.0,730,9,5983
5.0,630,9,5983
5.0,1130,9,5383
5.0,1130,9,5383
5.0,1130,9,5383
5.0,1130,9,5383
5.0,1130,9,5383
5.0,1130,9,5383
5.0,1130,9,5383
5.0,1031,9,5383
5.0,1026,9,5383
5.0,1026,9,5353
5.0,1026,9,5353
5.0,1029,9,5353
5.0,1629,9,5353
5.0,1629,9,5353
5.0,1628,9,5353
5.0,1628,9,5353
5.0,1608,9,5353
5.0,1608,9,5353
5.0,1608,9,5353
5.0,1608,9,5318
5.0,1607,9,5318
5.0,1607,9,5318
5.0,1557,9,5318
5.0,1557,9,5318
5.0,1557,9,5319
5.0,1557,9,5319
5.0,1557,9,5319
5.0,1557,9,5319
5.0,1557,9,5319
5.0,1557,9,5319
5.0,1557,9,5319
5.0,1557,9,5319
5.0,1547,9,5319
5.0,1547,9,5319
5.0,1552,9,5319
5.0,1552,9,5309
5.0,1552,9,5309
5.0,1552,9,5309
5.0,1552,9,5314
5.0,1552,9,5264
5.0,1552,9,5264
5.0,3552,9,5264
4.5,79,8,8814
4.5,79,8,8814
4.5,2054,8,8015
4.5,2054,8,8015
4.5,2054,8,8015
4.5,2061,8,9265
4.0,94,7,11304
4.0,94,7,12004
4.0,94,7,12004
